case,cores,status,singlecore_makespan,makespan,speedup,added_copy_bytes,v1_makespan,gain_over_v1,selected_source,generation_seconds,total_seconds,paired_no_l2_makespan,paired_with_l2_makespan,paired_no_l2_added_copy_bytes,paired_with_l2_added_copy_bytes,paired_l2_speedup,paired_cache_hit_rate,cache_hit_rate
case_055,5,ok,118835,64335,1.847128312738012,524564,119562,1.8584285381207741,v4_idblock_8,,1.454,,,,,,,
case_056,2,ok,277285,241376,1.148767897388307,1030378,275734,1.1423422378364045,v4_idblock_8,,11.078,,,,,,,
case_056,3,ok,277285,243519,1.1386585851617328,1409248,279638,1.1483210755628923,v4_idblock_8,,10.779,,,,,,,
case_056,4,ok,277285,243171,1.1402881100131184,1540878,283122,1.164291794663015,v4_idblock_8,,10.893,,,,,,,
case_056,5,ok,277285,244051,1.1361764549213074,1649814,295965,1.212717833567574,v4_idblock_8,,10.902,,,,,,,
case_057,2,ok,59726,42570,1.403006812309138,590690,62267,1.4626967347897581,v4_idblock_1,,0.957,,,,,,,
case_057,3,ok,59726,35644,1.6756256312422848,888864,54149,1.5191617102457637,v4_idblock_1,,0.986,,,,,,,
case_057,4,ok,59726,42977,1.3897200828350047,1168840,57039,1.3271982688414734,v4_idblock_1,,1.04,,,,,,,
case_057,5,ok,59726,43612,1.3694854627166835,1356520,57039,1.3078739796386316,v4_idblock_1,,1.089,,,,,,,
case_058,2,ok,4539717,2222484,2.042632027947108,29851648,4026062,1.811514503591477,v3_seed,,57.625,,,,,,,
case_058,3,ok,4539717,1532612,2.9620784647386293,50720768,3191136,2.0821551703888526,v4_idblock_24,,55.221,,,,,,,
case_058,4,ok,4539717,1199090,3.785968526132317,34795520,3033713,2.5300127596760875,v4_idblock_32,,52.88,,,,,,,
case_058,5,ok,4539717,1102319,4.1183332592470965,31383552,2819039,2.557371323546088,v4_idblock_48,,49.498,,,,,,,
case_059,2,ok,829473,369318,2.2459587672412393,360448,687824,1.862416670728207,v4_idblock_2,,4.031,,,,,,,
case_059,3,ok,829473,267668,3.098887427708953,3072000,585728,2.188263072164024,v4_idblock_2,,4.106,,,,,,,
case_059,4,ok,829473,185216,4.478408992743607,1081344,429397,2.3183580252246028,v4_idblock_2,,3.946,,,,,,,
case_059,5,ok,829473,164606,5.0391419510831925,4112384,372373,2.2622079389572676,v4_idblock_2,,4.313,,,,,,,
case_060,2,ok,888789,482916,1.8404629376537534,6595924,759429,1.572590264145317,v4_idblock_16,,9.102,,,,,,,
case_060,3,ok,888789,354785,2.5051481883394167,8084852,663469,1.8700593317079357,v4_idblock_16,,9.013,,,,,,,
case_060,4,ok,888789,315462,2.8174201647108053,8534472,610715,1.9359384014556429,v4_idblock_16,,8.937,,,,,,,
case_060,5,ok,888789,279636,3.178378320387933,9288148,609918,2.181114019654122,v4_idblock_16,,8.985,,,,,,,
case_061,2,ok,77191,56003,1.378336874810278,514364,74101,1.3231612592182562,v4_idblock_2,,1.248,,,,,,,
case_061,3,ok,77191,46579,1.6572060370553254,135304,65547,1.4072221387320467,v4_idblock_16,,1.368,,,,,,,
case_061,4,ok,77191,43507,1.7742202404210816,135340,63624,1.4623853632748753,v4_idblock_16,,1.412,,,,,,,
case_061,5,ok,77191,36749,2.1004925304089905,159996,63399,1.7251898010830227,v4_idblock_16,,1.444,,,,,,,
case_062,2,ok,2854809,1564275,1.8250045548257179,11046912,2194025,1.4025826660913203,v4_idblock_384,,60.616,,,,,,,
case_062,3,ok,2854809,1071447,2.664442571587769,10063872,1707889,1.5940023164934896,v4_idblock_768,,59.77,,,,,,,
case_062,4,ok,2854809,839736,3.3996506044756925,10229760,1633942,1.9457805786580544,v4_idblock_96,,54.945,,,,,,,
case_062,5,ok,2854809,698377,4.087776372933244,10315776,1632991,2.3382657218092806,v4_idblock_48,,51.284,,,,,,,
case_063,2,ok,1070397,573727,1.8656904764809743,3572736,882030,1.5373688182707106,v3_seed,,14.768,,,,,,,
case_063,3,ok,1070397,395633,2.7055301251412294,3403776,595459,1.5050792021899084,v4_idblock_96,,13.734,,,,,,,
case_063,4,ok,1070397,303504,3.5267970109125417,3213312,562876,1.8545917022510412,v4_idblock_192,,10.755,,,,,,,
case_063,5,ok,1070397,249236,4.294712641833443,3197952,501147,2.0107327994350737,v4_idblock_96,,12.001,,,,,,,
case_064,2,ok,19116,13683,1.3970620477965359,74726,18371,1.3426149236278593,v4_idblock_2,,0.755,,,,,,,
case_064,3,ok,19116,12092,1.5808799206086668,102796,17411,1.4398776050281177,v4_idblock_2,,0.802,,,,,,,
case_064,4,ok,19116,10373,1.842861274462547,128050,17824,1.7183071435457438,v4_idblock_2,,0.836,,,,,,,
case_064,5,ok,19116,10905,1.7529573590096286,141048,17824,1.63447959651536,v4_idblock_2,,0.798,,,,,,,
case_065,2,ok,53068,29907,1.7744340789781656,63156,46930,1.569197846657973,v4_idblock_24,,0.732,,,,,,,
case_065,3,ok,53068,25173,2.1081317284392007,176348,35475,1.40924800381361,v4_idblock_8,,0.737,,,,,,,
case_065,4,ok,53068,21232,2.499434815373022,125168,35475,1.6708270535041447,v4_idblock_8,,0.772,,,,,,,
case_065,5,ok,53068,16015,3.3136434592569466,113860,35475,2.215110833593506,v4_idblock_24,,0.749,,,,,,,
case_066,2,ok,359070,257085,1.396697590291149,1318122,347704,1.3524865316918528,v4_idblock_4,,8.944,,,,,,,
case_066,3,ok,359070,244504,1.4685649314530642,1862908,350658,1.434160586329876,v4_idblock_4,,9.441,,,,,,,
case_066,4,ok,359070,236499,1.5182728045361713,2036246,354946,1.5008350986684933,v4_idblock_4,,9.06,,,,,,,
case_066,5,ok,359070,234918,1.5284907925318623,2174164,349927,1.4895708289701086,v4_idblock_4,,9.021,,,,,,,
case_067,2,ok,63834834,33768704,1.890354868223548,264024576,63508184,1.8806817104973883,v4_idblock_4,,18.113,,,,,,,
case_067,3,ok,63834834,23568859,2.7084397254869232,263599744,63652663,2.700710416231859,v4_idblock_4,,17.004,,,,,,,
case_067,4,ok,63834834,18473155,3.4555458447677183,263174912,62556537,3.386348298382166,v4_idblock_4,,15.963,,,,,,,
case_067,5,ok,63834834,15931687,4.006784341168641,262750080,61833450,3.881161486539373,v4_idblock_4,,15.36,,,,,,,
case_068,2,ok,362095,203128,1.7825952109015006,2371518,352367,1.7347042259068173,v4_idblock_2,,7.821,,,,,,,
case_068,3,ok,362095,180161,2.009841197595484,3111020,349367,1.9391932771243499,v4_idblock_2,,8.003,,,,,,,
case_068,4,ok,362095,177498,2.0399948168430067,3802990,355392,2.0022310110536456,v4_idblock_2,,7.796,,,,,,,
case_068,5,ok,362095,174596,2.0739020367018717,3798848,336760,1.9287956196018237,v4_idblock_2,,7.706,,,,,,,
case_069,2,ok,25144,15838,1.5875741886601844,203110,21602,1.3639348402576084,v4_idblock_4,,0.954,,,,,,,
case_069,3,ok,25144,15412,1.6314560083052168,297868,22638,1.4688554373215676,v4_idblock_4,,1.033,,,,,,,
case_069,4,ok,25144,15247,1.6491113005837215,338290,22255,1.459631402898931,v4_idblock_4,,0.993,,,,,,,
case_069,5,ok,25144,15290,1.6444735120994114,388980,22057,1.442576847612819,v4_idblock_4,,1.022,,,,,,,
case_070,2,ok,117300,71108,1.6496034201496315,222100,112793,1.5862209596669854,v4_idblock_8,,1.228,,,,,,,
case_070,3,ok,117300,44632,2.628159168309733,369412,114983,2.576245742964689,v4_idblock_4,,1.337,,,,,,,
case_070,4,ok,117300,41133,2.8517248924221428,445214,112695,2.7397709867989204,v4_idblock_4,,1.346,,,,,,,
case_070,5,ok,117300,39045,3.0042258932001538,455436,107264,2.7471891407350495,v4_idblock_4,,1.368,,,,,,,
case_071,2,ok,18919,13301,1.4223742575746186,133990,17171,1.2909555672505826,v4_idblock_4,,0.601,,,,,,,
case_071,3,ok,18919,13282,1.4244089745520252,196684,16512,1.2431862671284446,v4_idblock_4,,0.606,,,,,,,
case_071,4,ok,18919,13578,1.393356900869053,209744,16512,1.2160848431285904,v4_idblock_4,,0.727,,,,,,,
case_071,5,ok,18919,14030,1.3484675694939416,232082,16512,1.1769066286528866,v4_idblock_4,,0.707,,,,,,,
case_072,2,ok,23897828,11779726,2.0287252861399323,133878766,21486389,1.8240143276677234,v4_idblock_16,,121.885,,,,,,,
case_072,3,ok,23897828,7895573,3.026737641460601,134571806,19916203,2.522451885379313,v4_idblock_16,,107.742,,,,,,,
case_072,4,ok,23897828,6064696,3.940482424840421,144259344,19830790,3.2698737084266054,v4_idblock_16,,96.778,,,,,,,
case_072,5,ok,23897828,4905728,4.8714131725199605,149149410,19832258,4.042673788681313,v4_idblock_16,,94.475,,,,,,,
case_073,2,ok,10081626,5980423,1.6857713910872192,141121024,10025102,1.6763198857338353,v4_idblock_1,,10.128,,,,,,,
case_073,3,ok,10081626,4515227,2.232806013961203,140671616,9994685,2.213550946608,v4_idblock_1,,9.26,,,,,,,
case_073,4,ok,10081626,3903787,2.5825246100773427,140222208,9392338,2.4059555503412455,v4_idblock_1,,8.877,,,,,,,
case_073,5,ok,10081626,3517515,2.8661216796516857,139772800,8871850,2.522192513749053,v3_seed,,8.755,,,,,,,
case_074,2,ok,1682239,862860,1.9496082794427834,8094048,1754918,2.033838629673412,v4_idblock_2,,7.67,,,,,,,
case_074,3,ok,1682239,599695,2.805157621791077,9249200,1563492,2.607145298860254,v4_idblock_2,,7.84,,,,,,,
case_074,4,ok,1682239,478661,3.514468486047537,8028492,1494633,3.122529305709051,v4_idblock_4,,7.929,,,,,,,
case_074,5,ok,1682239,395310,4.255493157268979,12681708,1242264,3.14250588146012,v4_idblock_2,,7.922,,,,,,,
case_075,2,ok,1441809,959724,1.5023162909336434,5156358,1432612,1.4927333274983223,v4_idblock_1,,12.817,,,,,,,
case_075,3,ok,1441809,797302,1.8083599439108393,7685900,1425720,1.7881806392057213,v4_idblock_1,,12.37,,,,,,,
case_075,4,ok,1441809,636045,2.266834893757517,9161746,1408850,2.2150162331281593,v4_idblock_1,,12.234,,,,,,,
case_075,5,ok,1441809,573688,2.513228444729539,9649940,1415233,2.466903613113748,v4_idblock_1,,12.392,,,,,,,
case_076,2,ok,6185113,3185698,1.941525216765682,27339456,5365102,1.6841213448355745,v4_idblock_32,,167.471,,,,,,,
case_076,3,ok,6185113,2137442,2.893698636033165,52412660,4198394,1.9642142336493809,v4_idblock_16,,152.791,,,,,,,
case_076,4,ok,6185113,1673518,3.6958747978808715,51852660,3670443,2.1932497887683313,v4_idblock_16,,148.697,,,,,,,
case_076,5,ok,6185113,1390746,4.447334739772755,29429252,3451423,2.4817062209778062,v4_idblock_32,,141.026,,,,,,,
case_077,2,ok,495320,281500,1.7595737122557726,2614918,537270,1.9085968028419182,v4_idblock_2,,7.931,,,,,,,
case_077,3,ok,495320,223166,2.2195137252090373,4066332,550273,2.4657564324314634,v4_idblock_2,,7.858,,,,,,,
case_077,4,ok,495320,203299,2.4364113940550616,4071318,557309,2.7413268141997746,v4_idblock_2,,7.435,,,,,,,
case_077,5,ok,495320,164850,3.004670912951168,4269042,552897,3.3539399454049135,v4_idblock_2,,7.435,,,,,,,
case_078,2,ok,2296143,1260358,1.8218180866071385,12535344,2137422,1.6958848200273255,v3_seed,,1.097,,,,,,,
case_078,3,ok,2296143,993959,2.3100983038535796,12673800,2128521,2.1414575450295232,v3_seed,,1.073,,,,,,,
case_078,4,ok,2296143,690924,3.3232931552529656,13146912,2115777,3.0622427358146482,v3_seed,,1.108,,,,,,,
case_078,5,ok,2296143,663941,3.458353980248245,13620024,2115777,3.186694299644095,v3_seed,,1.087,,,,,,,
case_079,2,ok,31052251,14999920,2.070161107525907,40857600,22351443,1.4901041472221186,v4_idblock_48,,77.135,,,,,,,
case_079,3,ok,31052251,9932145,3.1264395556045548,38498304,16354463,1.6466194361842281,v4_idblock_96,,70.413,,,,,,,
case_079,4,ok,31052251,8204821,3.784634789716924,224258048,14060852,1.7137305006410255,v4_idblock_4,,78.437,,,,,,,
case_079,5,ok,31052251,6757519,4.595214752633326,161124352,11980912,1.7729749631484573,v4_idblock_16,,65.394,,,,,,,
case_080,2,ok,292138,156603,1.8654687330383197,3784704,202401,1.2924465048562288,v4_idblock_8,,1.785,,,,,,,
case_080,3,ok,292138,129963,2.2478551587759594,5238784,155445,1.1960711894923939,v4_idblock_8,,1.994,,,,,,,
case_080,4,ok,292138,126917,2.3018035408968065,5562368,156894,1.2361937329120607,v4_idblock_8,,1.955,,,,,,,
case_080,5,ok,292138,134255,2.1759934453092993,5824512,178639,1.3305947636959516,v4_idblock_8,,2.083,,,,,,,
case_081,2,ok,151795,85785,1.769481844145247,0,173881,2.026939441627324,v4_idblock_16,,6.391,,,,,,,
case_081,3,ok,151795,57333,2.647602602340711,0,127883,2.2305304100605237,v3_seed,,6.119,,,,,,,
case_081,4,ok,151795,43228,3.511497177755159,0,131143,3.033751272323494,v4_idblock_24,,6.01,,,,,,,
case_081,5,ok,151795,37956,3.999235957424386,0,129088,3.400990620718727,v4_idblock_16,,6.697,,,,,,,
case_082,2,ok,721041,502131,1.4359619302532607,3592070,749763,1.493162142946761,v4_idblock_1,,7.449,,,,,,,
case_082,3,ok,721041,384828,1.8736708347625433,4119308,768622,1.9973130853264316,v4_idblock_1,,7.548,,,,,,,
case_082,4,ok,721041,340254,2.1191257119681177,5323538,793359,2.331666931174946,v4_idblock_1,,7.702,,,,,,,
case_082,5,ok,721041,295062,2.4436931899058503,5116374,826477,2.8010282584677118,v4_idblock_1,,7.753,,,,,,,
case_083,2,ok,1057993,644672,1.6411337858631987,14241216,873836,1.3554737913233397,v3_seed,,6.845,,,,,,,
case_083,3,ok,1057993,512623,2.0638812538649263,14842752,868210,1.6936618138476034,v4_idblock_1,,6.414,,,,,,,
case_083,4,ok,1057993,450029,2.350944050272316,14977600,867660,1.9280090838590402,v3_seed,,6.442,,,,,,,
case_083,5,ok,1057993,442480,2.3910527029470257,15058048,860369,1.9444246067618876,v4_idblock_1,,6.334,,,,,,,
case_084,2,ok,2507412,1255052,1.9978550689533183,0,1788452,1.4250023106612315,v4_idblock_4,,23.217,,,,,,,
case_084,3,ok,2507412,836220,2.998507569778288,0,1683881,2.013681806223243,v4_idblock_4,,20.64,,,,,,,
case_084,4,ok,2507412,629028,3.986169137144928,0,1437840,2.2858123962685286,v4_idblock_4,,19.605,,,,,,,
case_084,5,ok,2507412,503472,4.98024120507198,0,1361837,2.7048912352623384,v4_idblock_4,,18.706,,,,,,,
case_085,2,ok,3187899,2271139,1.4036564913023817,15902342,3403566,1.4986163330381803,v4_idblock_1,,62.598,,,,,,,
case_085,3,ok,3187899,1686664,1.8900616838919904,20173324,3403566,2.0179276963283734,v4_idblock_1,,59.71,,,,,,,
case_085,4,ok,3187899,1495920,2.131062489972726,26305010,3403566,2.27523263276111,v4_idblock_1,,62.436,,,,,,,
case_085,5,ok,3187899,1219653,2.6137753934930674,26506324,3441764,2.821920661040476,v4_idblock_1,,59.46,,,,,,,
case_086,2,ok,118403,76507,1.54761002261231,814918,114580,1.4976407387559307,v4_idblock_8,,7.177,,,,,,,
case_086,3,ok,118403,75539,1.5674419836111149,1263436,110029,1.4565853400230344,v4_idblock_8,,6.778,,,,,,,
case_086,4,ok,118403,73835,1.6036161711925239,1454098,117711,1.5942439222590912,v4_idblock_8,,6.806,,,,,,,
case_086,5,ok,118403,74286,1.5938804081522764,1615480,115066,1.5489594270791267,v4_idblock_8,,8.145,,,,,,,
case_087,2,ok,3974071,2284592,1.7395101619895368,12814366,4009566,1.7550468530048253,v4_idblock_4,,108.493,,,,,,,
case_087,3,ok,3974071,1789827,2.220365990679546,13741884,4009566,2.2401975162962677,v4_idblock_4,,99.446,,,,,,,
case_087,4,ok,3974071,1553448,2.558225959285409,18567128,4009566,2.5810751309345403,v4_idblock_4,,95.889,,,,,,,
case_087,5,ok,3974071,1391400,2.856167169757079,19549802,4009566,2.8816774471755067,v4_idblock_4,,93.817,,,,,,,
case_088,2,ok,243623,132512,1.838497645496257,1342458,236930,1.7879890123158657,v4_idblock_2,,5.24,,,,,,,
case_088,3,ok,243623,114531,2.127135884607661,1813644,227416,1.9856283451641914,v4_idblock_2,,5.051,,,,,,,
case_088,4,ok,243623,111326,2.188374683362377,2318122,231997,2.083942654905413,v4_idblock_2,,5.073,,,,,,,
case_088,5,ok,243623,108339,2.2487100674733935,2309560,237367,2.190965395656227,v4_idblock_2,,4.999,,,,,,,
case_089,2,ok,693092,346832,1.998350786547954,238720,679120,1.958066153065461,v3_seed,,5.78,,,,,,,
case_089,3,ok,693092,243614,2.8450417463692563,477440,667964,2.741894964985592,v3_seed,,5.152,,,,,,,
case_089,4,ok,693092,178160,3.8902784014369107,716160,659400,3.701167489896722,v3_seed,,4.769,,,,,,,
case_089,5,ok,693092,147432,4.701096098540344,954880,654900,4.442047859352108,v3_seed,,4.751,,,,,,,
case_090,2,ok,1178363,653297,1.8037171454943157,21752856,928663,1.4215020121016935,v4_idblock_1,,2.274,,,,,,,
case_090,3,ok,1178363,505100,2.3329301128489406,21664224,901199,1.7841991684814889,v4_idblock_1,,2.091,,,,,,,
case_090,4,ok,1178363,494586,2.382523969542203,21558024,889446,1.7983646928946635,v4_idblock_1,,2.088,,,,,,,
case_090,5,ok,1178363,465078,2.533688972602445,21616848,893441,1.921056252929616,v4_idblock_1,,2.015,,,,,,,
case_091,2,ok,9186769,4639393,1.9801661553569616,40778384,6950208,1.4980856331852033,v4_idblock_32,,150.063,,,,,,,
case_091,3,ok,9186769,3133076,2.9321883669594992,79673412,5268776,1.6816623663134886,v4_idblock_16,,136.22,,,,,,,
case_091,4,ok,9186769,2357936,3.896106170820582,42266232,4482620,1.9010778918511784,v4_idblock_32,,129.07,,,,,,,
case_091,5,ok,9186769,1968372,4.667191465840807,81855424,4095909,2.080861239643726,v4_idblock_16,,125.643,,,,,,,
case_092,2,ok,4815554,2828252,1.702660866146298,66389088,4168791,1.4739814556835813,v4_idblock_4,,52.306,,,,,,,
case_092,3,ok,4815554,2230683,2.1587800687054144,66791392,4168791,1.868840619666712,v4_idblock_16,,43.818,,,,,,,
case_092,4,ok,4815554,1927728,2.4980464048869964,67180384,4168791,2.1625410846343467,v4_idblock_4,,42.023,,,,,,,
case_092,5,ok,4815554,1649430,2.919526139332982,66980256,4172340,2.5295647587348356,v4_idblock_4,,40.691,,,,,,,
case_093,2,ok,74205,37827,1.9616940280751844,8192,46070,1.2179131308324742,v4_idblock_4,,0.788,,,,,,,
case_093,3,ok,74205,25103,2.956021192686133,16384,32177,1.2817989881687448,v4_idblock_4,,0.754,,,,,,,
case_093,4,ok,74205,19779,3.751706355225239,24576,35595,1.799635977551949,v4_idblock_4,,0.712,,,,,,,
case_093,5,ok,74205,15876,4.674036281179139,32768,37415,2.3567019400352733,v4_idblock_4,,0.758,,,,,,,
case_094,2,ok,94892,53751,1.7653997134937025,426932,70351,1.3088314636006773,v4_idblock_4,,0.715,,,,,,,
case_094,3,ok,94892,44129,2.1503319812368282,431176,69257,1.5694214688753427,v4_idblock_4,,0.663,,,,,,,
case_094,4,ok,94892,37959,2.4998551068257857,1197456,69257,1.8245211939197554,v4_idblock_2,,0.807,,,,,,,
case_094,5,ok,94892,34919,2.7174890460780663,1228180,69257,1.9833614937426616,v4_idblock_2,,0.764,,,,,,,
case_095,2,ok,2084853,1042890,1.9991111238960964,0,2469400,2.3678432049401184,v4_idblock_1,,8.185,,,,,,,
case_095,3,ok,2084853,695775,2.9964471273040854,0,2274143,3.268503467356545,v4_idblock_1,,7.452,,,,,,,
case_095,4,ok,2084853,524422,3.9755254356224565,0,2126184,4.054337918699063,v4_idblock_1,,7.088,,,,,,,
case_095,5,ok,2084853,420852,4.953886401870491,0,2206053,5.241873627783639,v4_idblock_1,,6.759,,,,,,,
case_096,2,ok,84194,46764,1.8004020186468224,114048,71323,1.5251689333675478,v4_idblock_4,,1.264,,,,,,,
case_096,3,ok,84194,32131,2.6203355015405685,208156,69198,2.153621113566338,v4_idblock_4,,1.276,,,,,,,
case_096,4,ok,84194,30278,2.7806988572560933,226320,64681,2.1362375322015987,v4_idblock_4,,1.402,,,,,,,
case_096,5,ok,84194,30114,2.795842465298532,278712,67039,2.2261738726173874,v4_idblock_4,,1.398,,,,,,,
case_097,2,ok,11491509,5605050,2.0502063317900823,92143616,11672907,2.0825696470147457,v4_idblock_1,,15.698,,,,,,,
case_097,3,ok,11491509,3658100,3.1413873322216452,16031744,11178066,3.055702687187338,v4_idblock_2,,15.61,,,,,,,
case_097,4,ok,11491509,2626908,4.37453805005733,14221312,10921372,4.157500757544612,v4_idblock_2,,14.468,,,,,,,
case_097,5,ok,11491509,2268974,5.0646278890811445,18755584,10803082,4.7612189474185245,v4_idblock_2,,14.781,,,,,,,
case_098,2,ok,177430,113972,1.5567858772330045,907806,197958,1.7369002912996174,v4_idblock_1,,1.541,,,,,,,
case_098,3,ok,177430,90886,1.952225865369804,1019686,207095,2.278623770437691,v4_idblock_1,,1.587,,,,,,,
case_098,4,ok,177430,75598,2.3470197624275775,1134418,219998,2.910103441889997,v4_idblock_1,,1.66,,,,,,,
case_098,5,ok,177430,68311,2.5973854869640323,1430962,219695,3.2160998960635916,v4_idblock_1,,1.733,,,,,,,
case_099,2,ok,1622999,905408,1.79256092281049,7756088,1171557,1.2939547695624514,v4_idblock_8,,11.734,,,,,,,
case_099,3,ok,1622999,644787,2.5171087506416847,9488752,1073755,1.6652863658851682,v4_idblock_8,,11.555,,,,,,,
case_099,4,ok,1622999,523117,3.1025544954570394,10435096,794460,1.5187042286907135,v4_idblock_8,,10.917,,,,,,,
case_099,5,ok,1622999,407777,3.980114131007879,16985472,666779,1.635155979861542,v4_idblock_1,,13.242,,,,,,,
case_100,2,ok,151223,86596,1.746304679199963,397772,137798,1.5912744237609127,v4_idblock_4,,1.829,,,,,,,
case_100,3,ok,151223,69964,2.1614401692298895,530876,145501,2.079655251272083,v4_idblock_4,,1.917,,,,,,,
case_100,4,ok,151223,61233,2.4696323877647672,905764,151250,2.470073326474287,v4_idblock_4,,1.676,,,,,,,
case_100,5,ok,151223,59264,2.5516839902807775,878680,159539,2.6920052645788335,v4_idblock_4,,1.588,,,,,,,
