case,cores,status,singlecore_makespan,makespan,speedup,added_copy_bytes,v1_makespan,gain_over_v1,selected_source,generation_seconds,total_seconds,paired_no_l2_makespan,paired_with_l2_makespan,paired_no_l2_added_copy_bytes,paired_with_l2_added_copy_bytes,paired_l2_speedup,paired_cache_hit_rate,cache_hit_rate
case_006,2,ok,82837,38469,2.1533442512152643,44,91117,2.368582494995971,paired_b_plan,,0.15,38469,38469,44,44,1.0,0.0,0.0
case_006,3,ok,82837,36873,2.246548965367613,29092,89588,2.4296368616602932,paired_b_plan,,0.154,36873,36873,29092,29092,1.0,0.03494618920965952,0.03494618920965952
case_006,4,ok,82837,36646,2.260464989357638,644024,89588,2.444687005403045,v4_idblock_2,,0.176,36689,36689,347616,347616,1.0,0.19381188611957842,0.3843368792141178
case_006,5,ok,82837,30094,2.752608493387386,520240,89588,2.9769389247025986,paired_b_plan,,0.205,30731,30094,520240,520240,1.021167010035223,0.32678200720433903,0.32678200720433903
case_007,2,ok,1012562,507494,1.9952196479170197,27648,734359,1.4470299156246182,paired_b_plan,,1.427,507494,507494,27648,27648,1.0,0.0,0.0
case_007,3,ok,1012562,339866,2.979297723220328,55296,573476,1.687359135659348,paired_b_plan,,1.231,339866,339866,55296,55296,1.0,0.0,0.0
case_007,4,ok,1012562,256170,3.9526954756606942,82944,445615,1.7395284381465432,paired_b_plan,,1.139,256170,256170,82944,82944,1.0,0.0,0.0
case_007,5,ok,1012562,205580,4.925391575055939,110592,367878,1.7894639556377079,paired_b_plan,,1.045,205580,205580,110592,110592,1.0,0.0,0.0
case_008,2,ok,487605,244266,1.9962049568912579,0,521103,2.133342339908133,paired_b_plan,,0.26,244266,244266,0,0,1.0,0.0,0.0
case_008,3,ok,487605,163359,2.984867684057811,0,464149,2.8412820842439044,v3_seed,,0.325,163359,163359,0,0,1.0,0.0,0.0
case_008,4,ok,487605,123060,3.962335446123842,0,448867,3.647545912562977,paired_b_plan,,0.24,123060,123060,0,0,1.0,0.0,0.0
case_008,5,ok,487605,100603,4.846823653370178,0,441450,4.38804011808793,paired_b_plan,,0.242,100603,100603,0,0,1.0,0.0,0.0
case_009,2,ok,153261,105482,1.452958798657591,279306,152702,1.4476593162814508,paired_b_plan,,2.141,105482,105482,279306,279306,1.0,0.06746624861113225,0.06746624861113225
case_009,3,ok,153261,95635,1.6025618236001464,422340,153565,1.6057405761488994,paired_b_plan,,1.938,95663,95635,422340,422340,1.0002927798400167,0.11235305821524842,0.11235305821524842
case_009,4,ok,153261,87816,1.7452514348182564,833506,150745,1.7166006194770884,paired_b_plan,,2.107,88788,87816,833506,833506,1.0110685979775895,0.20401055558478667,0.20401055558478667
case_009,5,ok,153261,77455,1.9787102188367438,1311898,155188,2.0035891808146666,paired_b_plan,,2.077,78167,77455,1311898,1311898,1.0091924343167,0.2531346955988224,0.2531346955988224
case_010,2,ok,86969,51159,1.6999745890263687,419900,103029,2.0138978478860023,paired_b_plan,,0.161,51403,51159,419900,419900,1.0047694442815536,0.3681383366095922,0.3681383366095922
case_010,3,ok,86969,41581,2.0915562396286766,412024,104141,2.504533320506962,paired_b_plan,,0.169,42454,41581,412024,412024,1.0209951660614223,0.23316284431681764,0.23316284431681764
case_010,4,ok,86969,35101,2.477678698612575,552900,104141,2.9668955300418793,paired_b_plan,,0.175,36171,35101,552900,552900,1.0304834620096293,0.32695623408648933,0.32695623408648933
case_010,5,ok,86969,29582,2.9399296869718072,671724,104141,3.5204178216482997,paired_b_plan,,0.18,31002,29582,671724,671724,1.0480021634777905,0.4095706677770716,0.4095706677770716
case_011,2,ok,184697,92646,1.9935777043801135,180224,157035,1.6950003238132245,paired_b_plan,,0.156,92646,92646,180224,180224,1.0,0.0,0.0
case_011,3,ok,184697,69694,2.6501133526558958,901120,138383,1.985579820357563,paired_b_plan,,0.161,69694,69694,901120,901120,1.0,0.4247159090909091,0.4247159090909091
case_011,4,ok,184697,46880,3.9397824232081913,540672,138783,2.9603882252559726,paired_b_plan,,0.221,46880,46880,540672,540672,1.0,0.0,0.0
case_011,5,ok,184697,46880,3.9397824232081913,1081344,139144,2.968088737201365,paired_b_plan,,0.245,46880,46880,1081344,1081344,1.0,0.0,0.0
case_012,2,ok,59088,40115,1.4729652249781877,251458,51564,1.2854044621712577,paired_b_plan,,0.271,40133,40115,251458,251458,1.0004487099588681,0.10717400683475233,0.10717400683475233
case_012,3,ok,59088,30233,1.9544206661594945,108416,53230,1.7606588826778686,paired_b_plan,,0.294,30253,30233,108416,108416,1.0006615287930407,0.023963350170327732,0.023963350170327732
case_012,4,ok,59088,30573,1.9326857030713374,148744,54172,1.7718902299414516,paired_b_plan,,0.306,30573,30573,148744,148744,1.0,0.02913587566434455,0.02913587566434455
case_012,5,ok,59088,30793,1.9188776670022407,148744,54172,1.759230994057091,paired_b_plan,,0.281,30793,30793,148744,148744,1.0,0.02913587566434455,0.02913587566434455
case_013,2,ok,263949,132198,1.9966187083011846,8192,183546,1.3884173739390913,paired_b_plan,,0.677,132198,132198,8192,8192,1.0,0.0,0.0
case_013,3,ok,263949,88351,2.98750438591527,16384,144700,1.6377856504170865,paired_b_plan,,0.661,88351,88351,16384,16384,1.0,0.0,0.0
case_013,4,ok,263949,66982,3.9405959810098237,24576,119386,1.7823594398495117,paired_b_plan,,0.641,66982,66982,24576,24576,1.0,0.0,0.0
case_013,5,ok,263949,54363,4.855305998565201,32768,127995,2.354450637382043,paired_b_plan,,0.631,54363,54363,32768,32768,1.0,0.0,0.0
case_014,2,ok,17698626,8904358,1.987636391079514,103766624,12985020,1.45827694708591,paired_b_plan,,45.239,8919730,8904358,103766624,103766624,1.0017263456837653,0.08175799374488321,0.08175799374488321
case_014,3,ok,17698626,6036641,2.9318665794437666,77487644,10165427,1.6839542056584116,paired_b_plan,,41.121,6049149,6036641,77487644,77487644,1.0020720132272236,0.4363443864202147,0.4363443864202147
case_014,4,ok,17698626,4533801,3.903705963274524,69561532,8478144,1.869985912482705,paired_b_plan,,36.415,4547736,4533801,69561532,69561532,1.0030735799828885,0.3850115389748972,0.3850115389748972
case_014,5,ok,17698626,3676772,4.813631631224346,74552660,7450439,2.0263532794527372,paired_b_plan,,34.425,3693084,3676772,74552660,74552660,1.0044365002779612,0.28742957032335126,0.28742957032335126
case_015,2,ok,177362,95316,1.8607788828738092,311404,180297,1.891571194762684,paired_b_plan,,0.259,95316,95316,311404,311404,1.0,0.0,0.0
case_015,3,ok,177362,87477,2.0275272357305347,1820888,196754,2.249208363341221,paired_b_plan,,0.295,92058,87477,1820888,1820888,1.0523680510305566,0.2619768250862614,0.2619768250862614
case_015,4,ok,177362,73646,2.4083045922385464,2210650,176201,2.392539988594085,paired_b_plan,,0.322,80524,73646,2210650,2210650,1.0933927165087038,0.34359782588311777,0.34359782588311777
case_015,5,ok,177362,66979,2.6480240075247465,2365878,176201,2.630690216336464,paired_b_plan,,0.327,75499,66979,2365878,2365878,1.127204049030293,0.3534266380634373,0.3534266380634373
case_016,2,ok,7715523,4026193,1.9163321281418948,404200,7776614,1.9315055189853045,paired_b_plan,,18.755,4027025,4026193,404200,404200,1.0002066468249287,0.49653249554250156,0.49653249554250156
case_016,3,ok,7715523,3029818,2.5465301876218307,609332,7776614,2.566693444952799,paired_b_plan,,25.525,3030137,3029818,609332,609332,1.0001052868522136,0.5947175345539961,0.5947175345539961
case_016,4,ok,7715523,2392700,3.2246094370376563,744064,7776614,3.2501416809462116,paired_b_plan,,24.908,2395897,2392700,744064,744064,1.0013361474484892,0.6414804707487635,0.6414804707487635
case_016,5,ok,7715523,2086888,3.6971428270228204,546240,7795643,3.7355349208965696,paired_b_plan,,17.279,2090062,2086888,546240,546240,1.0015209249370354,0.5666379458900569,0.5666379458900569
case_017,2,ok,162810,80702,2.017422120889197,140552,153898,1.9069911526356225,paired_b_plan,,0.461,80702,80702,140552,140552,1.0,0.0019010842120897075,0.0019010842120897075
case_017,3,ok,162810,66923,2.4327958997654022,188468,154233,2.3046336834869927,paired_b_plan,,0.496,66923,66923,188468,188468,1.0,0.025500407855932734,0.025500407855932734
case_017,4,ok,162810,61147,2.6625999640211293,344168,158213,2.587420478518979,paired_b_plan,,0.481,61147,61147,344168,344168,1.0,0.061573377408293654,0.061573377408293654
case_017,5,ok,162810,59746,2.725035985672681,732900,143073,2.3946875104609515,paired_b_plan,,0.534,59851,59746,732900,732900,1.0017574398286078,0.18550844573691375,0.18550844573691375
case_018,2,ok,1004367,517800,1.9396813441483198,2104948,1071976,2.070251062186172,paired_b_plan,,1.113,517800,517800,2104948,2104948,1.0,0.44365348983543923,0.44365348983543923
case_018,3,ok,1004367,344440,2.915941818604111,3051736,622591,1.8075455812333063,paired_b_plan,,1.178,344821,344440,3051736,3051736,1.001106143305075,0.5423714061910703,0.5423714061910703
case_018,4,ok,1004367,263384,3.8133181970051333,4791560,588739,2.235287640858974,paired_b_plan,,1.237,263667,263384,4791560,4791560,1.0010744768095252,0.6260313794469322,0.6260313794469322
case_018,5,ok,1004367,215459,4.661522609870091,4034540,492931,2.287818099963334,paired_b_plan,,1.124,215912,215459,4034540,4034540,1.0021024881764047,0.3937632635880527,0.3937632635880527
case_019,2,ok,81144,45299,1.7912978211439545,137280,68432,1.5106735248018721,paired_b_plan,,0.175,45540,45299,137280,137280,1.0053202057440562,0.11817893161165459,0.11817893161165459
case_019,3,ok,81144,34845,2.3287128712871286,234104,64842,1.8608695652173912,paired_b_plan,,0.18,34863,34845,234104,234104,1.00051657339647,0.10960777609534508,0.10960777609534508
case_019,4,ok,81144,28437,2.8534655554383375,262744,64842,2.280198333157506,paired_b_plan,,0.189,28437,28437,262744,262744,1.0,0.22788483337111767,0.22788483337111767
case_019,5,ok,81144,25413,3.1930114508322514,290964,64842,2.551528745130445,paired_b_plan,,0.215,25482,25413,290964,290964,1.002715145791524,0.21811264038005748,0.21811264038005748
case_020,2,ok,532746,266580,1.9984469952734638,0,1095116,4.108020106534624,paired_b_plan,,2.548,266580,266580,0,0,1.0,0.0,0.0
case_020,3,ok,532746,181764,2.930976430976431,0,1268525,6.978967232235206,paired_b_plan,,2.229,181764,181764,0,0,1.0,0.0,0.0
case_020,4,ok,532746,139273,3.8251922483180514,0,1289170,9.256424432589231,paired_b_plan,,2.049,139273,139273,0,0,1.0,0.0,0.0
case_020,5,ok,532746,115022,4.631687851019805,0,1275294,11.087391977186973,paired_b_plan,,1.974,115022,115022,0,0,1.0,0.0,0.0
case_021,2,ok,6567937,3211318,2.0452465311750503,35618816,4744094,1.4773043342328602,paired_b_plan,,3.242,3215360,3211318,35618816,35618816,1.0012586732301192,0.06912442396313365,0.06912442396313365
case_021,3,ok,6567937,2230404,2.944729744028436,43739136,3235719,1.4507322440239525,paired_b_plan,,3.646,2230404,2230404,43739136,43739136,1.0,0.008311644698178154,0.008311644698178154
case_021,4,ok,6567937,1737565,3.779966217091159,53135360,2636682,1.5174580519289926,paired_b_plan,,3.618,1738879,1737565,53135360,53135360,1.0007562307021607,0.055286328578254045,0.055286328578254045
case_021,5,ok,6567937,1378813,4.76347191388535,59209728,2271954,1.64776079134734,paired_b_plan,,4.207,1387810,1378813,59209728,59209728,1.006525177815991,0.11381888673497646,0.11381888673497646
case_022,2,ok,56780,39773,1.4276016393030448,144620,58670,1.4751213134538506,paired_b_plan,,0.503,39773,39773,144620,144620,1.0,0.05909951995219892,0.05909951995219892
case_022,3,ok,56780,34154,1.662469988873924,24580,59957,1.7554898401358552,v3_seed,,0.653,34154,34154,24580,24580,1.0,0.03562885450101337,0.03562885450101337
case_022,4,ok,56780,32080,1.7699501246882794,392358,57038,1.777992518703242,paired_b_plan,,0.541,32089,32080,392358,392358,1.000280548628429,0.24658051487433605,0.24658051487433605
case_022,5,ok,56780,29681,1.913008321822041,427478,53061,1.7877093089855463,paired_b_plan,,0.508,29694,29681,427478,427478,1.0004379906337388,0.2740509266668801,0.2740509266668801
case_023,2,ok,122614,83550,1.4675523638539796,826512,105116,1.2581208856971873,paired_b_plan,,0.362,83581,83550,826512,826512,1.0003710353081987,0.1604227288299501,0.1604227288299501
case_023,3,ok,122614,60812,2.016279681641781,993034,98794,1.6245806748668026,paired_b_plan,,0.384,62172,60812,993034,993034,1.022364007103861,0.28807429076359886,0.28807429076359886
case_023,4,ok,122614,51989,2.3584604435553675,965658,100826,1.9393717901863856,paired_b_plan,,0.414,52834,51989,965658,965658,1.0162534382273174,0.28091669998323426,0.28091669998323426
case_023,5,ok,122614,45378,2.7020582661201464,1041062,100826,2.2219137026753053,paired_b_plan,,0.363,47103,45378,1041062,1041062,1.0380140156022741,0.24882897490264555,0.24882897490264555
case_024,2,ok,2555343,1334413,1.9149566138819092,396856,2582574,1.935363339535811,paired_b_plan,,3.63,1335245,1334413,396856,396856,1.0006234951248227,0.4988455468555741,0.4988455468555741
case_024,3,ok,2555343,1004098,2.544913942662967,596276,2598587,2.5879814520096645,paired_b_plan,,3.994,1004417,1004098,596276,596276,1.0003176980732957,0.5982402313371848,0.5982402313371848
case_024,4,ok,2555343,794360,3.2168575960521677,728560,2603177,3.2770746261141044,paired_b_plan,,4.134,797557,794360,728560,728560,1.0040246235963544,0.645198686159593,0.645198686159593
case_024,5,ok,2555343,693772,3.683260494802327,531552,2629186,3.7896974798637015,paired_b_plan,,3.544,696946,693772,531552,531552,1.0045749900543695,0.5698268225321776,0.5698268225321776
case_025,2,ok,4863026,2432402,1.999269035299264,35328,3919064,1.6111909133440936,paired_b_plan,,23.307,2432402,2432402,35328,35328,1.0,0.006654343807763401,0.006654343807763401
case_025,3,ok,4863026,1623962,2.994544207315196,55296,2808139,1.7291900918863865,paired_b_plan,,18.312,1623962,1623962,55296,55296,1.0,0.0,0.0
case_025,4,ok,4863026,1219242,3.9885650264672643,82944,2421857,1.9863628385505092,paired_b_plan,,16.585,1219242,1219242,82944,82944,1.0,0.0,0.0
case_025,5,ok,4863026,975334,4.986010945993885,110592,2136457,2.1904875663106176,paired_b_plan,,17.226,975334,975334,110592,110592,1.0,0.0,0.0
case_026,2,ok,99203,60735,1.63337449576027,402636,118563,1.9521363299580143,paired_b_plan,,0.198,60944,60735,402636,402636,1.0034411788919075,0.2234276814007197,0.2234276814007197
case_026,3,ok,99203,45004,2.2043151719847125,530996,107819,2.3957648209048084,paired_b_plan,,0.224,45463,45004,530996,530996,1.0101990934139187,0.2732603732812854,0.2732603732812854
case_026,4,ok,99203,39451,2.5145877164076955,612516,107819,2.7329852221743427,paired_b_plan,,0.201,40303,39451,612516,612516,1.0215964107373705,0.33727881491886885,0.33727881491886885
case_026,5,ok,99203,37038,2.678411361304606,648456,107819,2.911037313029861,paired_b_plan,,0.259,38471,37038,648456,648456,1.0386899940601544,0.3286611175597929,0.3286611175597929
case_027,2,ok,2363952,1120962,2.10886006840553,1744896,2153120,1.9207787596724957,paired_b_plan,,0.752,1120962,1120962,1744896,1744896,1.0,0.08904109589041095,0.08904109589041095
case_027,3,ok,2363952,839414,2.8161932014476765,2899968,2144240,2.55444869873507,paired_b_plan,,0.808,839776,839414,2899968,2899968,1.000431253231421,0.2664075993091537,0.2664075993091537
case_027,4,ok,2363952,559196,4.227412213249022,1843200,2107619,3.7690165881014885,paired_b_plan,,0.766,559196,559196,1843200,1843200,1.0,0.0,0.0
case_027,5,ok,2363952,559163,4.227661701507432,3317760,2079723,3.71935017159576,paired_b_plan,,0.767,559163,559163,3317760,3317760,1.0,0.0,0.0
case_028,2,ok,43836040,22101193,1.9834241527142902,284771016,41163990,1.8625234393455594,paired_b_plan,,25.337,22104055,22101193,284771016,284771016,1.0001294952720425,0.002548307836199924,0.002548307836199924
case_028,3,ok,43836040,16770711,2.613845054034978,277369056,41163990,2.454516686859609,v3_seed,,27.677,16770711,16770711,277369056,277369056,1.0,0.0,0.0
case_028,4,ok,43836040,13552804,3.2344627724270194,277676160,41163990,3.0373043098682753,paired_b_plan,,19.648,13592861,13552804,277676160,277676160,1.0029556245334914,0.012422805902928035,0.012422805902928035
case_028,5,ok,43836040,11450794,3.8282096420562626,277818912,41058810,3.5856736222833105,v3_seed,,25.113,11491035,11450794,277818912,277818912,1.0035142541207187,0.010627459809132753,0.010627459809132753
case_029,2,ok,37555,25587,1.4677375229608787,471432,31628,1.2360964552311722,v3_seed,,0.55,25598,25587,471432,471432,1.000429905811545,0.0639650191301632,0.0639650191301632
case_029,3,ok,37555,23074,1.6275894946693248,43054,25367,1.099375920949987,paired_b_plan,,0.332,23074,23074,43054,43054,1.0,0.11560478676070181,0.11560478676070181
case_029,4,ok,37555,17336,2.166301338255653,610698,28870,1.665320719889248,v3_seed,,0.389,18514,17764,180550,180550,1.04222022067102,0.40173310225303294,0.38222070375304334
case_029,5,ok,37555,15976,2.3507135703555333,582026,25192,1.5768652979469204,v3_seed,,0.376,16236,16191,51252,51252,1.0027793218454697,0.13902896302042927,0.3998554711175346
case_030,2,ok,2808034,1427241,1.9674560918583477,11993592,2414262,1.6915587486626296,paired_b_plan,,8.491,1427750,1427241,11993592,11993592,1.000356632131504,0.14157556070866878,0.14157556070866878
case_030,3,ok,2808034,964349,2.9118441560057615,15496932,1926912,1.9981479733996717,paired_b_plan,,9.82,964644,964349,15496932,15496932,1.0003059058494383,0.3107832834974772,0.3107832834974772
case_030,4,ok,2808034,727205,3.861406343465735,14063264,1643220,2.259637928782118,paired_b_plan,,8.946,727205,727205,14063264,14063264,1.0,0.25215867076292,0.25215867076292
case_030,5,ok,2808034,588693,4.769946304780251,17353508,1503479,2.553927089331791,paired_b_plan,,7.649,589914,588693,17353508,17353508,1.002074086153564,0.3803799327901011,0.3803799327901011
case_031,2,ok,1414369,774431,1.8263331400731635,5346806,1150943,1.4861788848845152,paired_b_plan,,4.718,774508,774431,5346806,5346806,1.0000994278379869,0.29240414124087555,0.29240414124087555
case_031,3,ok,1414369,531303,2.66207606582308,11382412,1038066,1.9538116667890073,paired_b_plan,,5.453,532831,531303,11382412,11382412,1.0028759483759737,0.25153280966524444,0.25153280966524444
case_031,4,ok,1414369,403343,3.506615957138217,12911050,793560,1.9674569783038258,paired_b_plan,,3.666,403343,403343,12911050,12911050,1.0,0.2747397641312944,0.2747397641312944
case_031,5,ok,1414369,341242,4.1447682289987755,13703968,902652,2.6451960778567702,paired_b_plan,,4.092,344357,341242,13703968,13703968,1.0091284191277745,0.27328689920228183,0.27328689920228183
case_032,2,ok,41443,22200,1.8668018018018018,82032,32926,1.4831531531531532,paired_b_plan,,0.34,22200,22200,82032,82032,1.0,0.025263054017047627,0.025263054017047627
case_032,3,ok,41443,14178,2.9230497954577515,82032,32706,2.306813372831147,paired_b_plan,,0.252,14178,14178,82032,82032,1.0,0.025263054017047627,0.025263054017047627
case_032,4,ok,41443,14178,2.9230497954577515,82032,31777,2.2412893214839893,paired_b_plan,,0.265,14178,14178,82032,82032,1.0,0.025263054017047627,0.025263054017047627
case_032,5,ok,41443,14178,2.9230497954577515,82032,31777,2.2412893214839893,paired_b_plan,,0.299,14178,14178,82032,82032,1.0,0.025263054017047627,0.025263054017047627
case_033,2,ok,1774196,948425,1.8706761209373435,12898424,1408459,1.485050478424757,paired_b_plan,,2.901,948426,948425,12898424,12898424,1.0000010543796294,0.07864648145481071,0.07864648145481071
case_033,3,ok,1774196,675726,2.6256145242302353,17176740,1102850,1.6320964414570402,paired_b_plan,,3.156,675977,675726,17176740,17176740,1.0003714523342302,0.08987443801608483,0.08987443801608483
case_033,4,ok,1774196,529282,3.352080743346647,24081228,948973,1.7929440260579426,paired_b_plan,,2.62,537389,529282,24081228,24081228,1.0153169765833714,0.08761135477053343,0.08761135477053343
case_033,5,ok,1774196,466925,3.799745141082615,24392028,889882,1.905834984205172,v4_idblock_4,,2.837,479720,474683,19502552,19502552,1.010611292167615,0.1306641069232578,0.10940656289689626
case_034,2,ok,842996,433979,1.9424810877945706,2193484,670166,1.5442360114199074,paired_b_plan,,2.49,434660,433979,2193484,2193484,1.0015692003530126,0.25411915019049386,0.25411915019049386
case_034,3,ok,842996,314925,2.6768151147098513,5599656,477508,1.5162594268476621,paired_b_plan,,2.667,316773,314925,5599656,5599656,1.0058680638247202,0.3317834013563355,0.3317834013563355
case_034,4,ok,842996,247584,3.4048888458058677,10938372,482735,1.9497827000129249,v4_idblock_4,,2.53,259879,260654,6365592,6365592,0.9970267097378134,0.3642787255357242,0.31733011100835523
case_034,5,ok,842996,215684,3.9084772166688304,6978504,408517,1.8940533372897388,paired_b_plan,,2.388,224721,215684,6978504,6978504,1.0418992600285604,0.35802397599476227,0.35802397599476227
case_035,2,ok,169571,118959,1.425457510570869,156018,176020,1.4796694659504535,paired_b_plan,,1.881,118959,118959,156018,156018,1.0,8.001583471255365e-05,8.001583471255365e-05
case_035,3,ok,169571,114982,1.4747612669809187,1249080,176256,1.5329008018646397,paired_b_plan,,2.049,115138,114982,1249080,1249080,1.001356734097511,0.23378408629832245,0.23378408629832245
case_035,4,ok,169571,105493,1.607414709980757,1551776,173090,1.6407723735224138,paired_b_plan,,1.989,105862,105493,1551776,1551776,1.0034978624174116,0.3240679402479127,0.3240679402479127
case_035,5,ok,169571,95186,1.7814699640703464,1544552,173330,1.8209610657029396,paired_b_plan,,1.839,95586,95186,1544552,1544552,1.0042022986573655,0.30744947877015383,0.30744947877015383
case_036,2,ok,931510,466068,1.998656848356892,1152,722515,1.5502351588180265,paired_b_plan,,1.44,466068,466068,1152,1152,1.0,0.0,0.0
case_036,3,ok,931510,311345,2.991890025534375,2304,531338,1.706589153511378,paired_b_plan,,1.23,311345,311345,2304,2304,1.0,0.0,0.0
case_036,4,ok,931510,233584,3.987901568600589,3456,433996,1.857986848414275,paired_b_plan,,1.339,233584,233584,3456,3456,1.0,0.0,0.0
case_036,5,ok,931510,187182,4.976493466252097,4608,396947,2.120647284461113,v3_seed,,1.669,187182,187182,4608,4608,1.0,0.0,0.0
case_037,2,ok,210001,116503,1.8025372737182734,1044480,130864,1.1232672120031244,paired_b_plan,,0.497,116503,116503,1044480,1044480,1.0,0.3114754098360656,0.3114754098360656
case_037,3,ok,210001,77762,2.7005606851675625,2123776,97051,1.2480517476402355,paired_b_plan,,0.433,77858,77762,2123776,2123776,1.0012345361487616,0.3449001051524711,0.3449001051524711
case_037,4,ok,210001,65279,3.216976362995757,2752512,82918,1.270209408845111,paired_b_plan,,0.449,66472,65279,2752512,2752512,1.018275402503102,0.34562607204116635,0.34562607204116635
case_037,5,ok,210001,55333,3.795221657961795,3112960,81022,1.4642618329026078,paired_b_plan,,0.487,74714,55333,3112960,3112960,1.3502611461514828,0.3348909657320872,0.3348909657320872
case_038,2,ok,1364555,691260,1.9740112258773834,5131960,1121419,1.622282498625698,paired_b_plan,,5.026,693074,691260,5131960,5131960,1.0026241935017215,0.49283740199069537,0.49283740199069537
case_038,3,ok,1364555,499610,2.7312403674866395,8595748,1032888,2.0673885630792017,paired_b_plan,,6.137,499795,499610,8595748,8595748,1.0003702888252837,0.35234130163808175,0.35234130163808175
case_038,4,ok,1364555,399487,3.415768222745671,5778276,892294,2.233599591476068,paired_b_plan,,5.038,400441,399487,5778276,5778276,1.0023880626904005,0.20478735524324135,0.20478735524324135
case_038,5,ok,1364555,313450,4.353341840803956,10786396,761366,2.428987079278992,paired_b_plan,,5.064,324365,313450,10786396,10786396,1.0348221406922955,0.33938343883916366,0.33938343883916366
case_039,2,ok,1435262,711197,2.018093439651742,12333056,1109036,1.559393529500265,paired_b_plan,,4.446,711701,711197,12333056,12333056,1.0007086644066272,0.25443004496165034,0.25443004496165034
case_039,3,ok,1435262,510925,2.8091441992464645,17768448,862206,1.6875392670157068,paired_b_plan,,5.06,518151,510925,17768448,17768448,1.0141429759749474,0.26143359718557607,0.26143359718557607
case_039,4,ok,1435262,398763,3.599285791309625,18235392,770606,1.9324912291260723,paired_b_plan,,4.295,426526,398763,18235392,18235392,1.0696228085353958,0.2955812955812956,0.2955812955812956
case_039,5,ok,1435262,342065,4.195875052987005,10522624,670464,1.9600485287883882,paired_b_plan,,4.394,344961,342065,10522624,10522624,1.008466227179045,0.2211404728789986,0.2211404728789986
