case,cores,singlecore_makespan,makespan,speedup,added_copy_bytes,partition_added_copy_bytes,spill_added_copy_bytes,selected_source,total_seconds,paired_no_l2_makespan,paired_with_l2_makespan,paired_no_l2_added_copy_bytes,paired_with_l2_added_copy_bytes,paired_l2_speedup,paired_cache_hit_rate,cache_hit_rate
case_020,5,532746,107650,4.948871342313051,0,0,0,round1_seed_reference_a_affinity_64_bundle_5_split_1_1,0.297,,,,,,,
case_021,5,6567937,1241101,5.292024581399902,9420800,9420800,0,round1_structure_components_total_memory_order,0.219,,,,,,,
case_022,5,56780,11828,4.800473452823808,20736,20736,0,round1_seed_reference_components_total_merge_0_12,0.109,,,,,,,
case_023,5,122614,24171,5.072773157916512,270912,270912,0,round2_round1_seed_reference_a_affinity_64_bundle_5_split_0_2_split_5_1,0.094,,,,,,,
case_024,5,2555343,695298,3.6751766868306825,399456,399456,0,round5_round2_round1_structure_chains_8_merge_0_5_tensorlocal_1000000035_2_tensorlocal_1000000039_2,7.532,,,,,,,
case_025,5,4863026,970612,5.010267748595731,124416,124416,0,round1_polish_seed_reference_fixed_4_memory_order_splitmove_3_4666_2_0,0.86,,,,,,,
case_026,5,99203,24692,4.0176170419569095,412296,412296,0,round5_round2_round1_structure_affinity_64_bundle_0_boundary_710_0_boundary_712_3_tensorlocal_634_3,1.156,,,,,,,
case_027,5,2363952,487545,4.848684736793527,5341184,5341184,0,round3_round2_round1_structure_components_total_splitmove_0_16_1_0_swap_1_0_worksplit_11_3_3,0.109,,,,,,,
case_028,5,43836040,8330567,5.262071597287435,95330304,93229056,2101248,round4_round3_round2_round1_structure_chains_8_boundary_57_153_boundary_63_306_tensorlocal_1000000615_1_boundary_171_7191,0.875,,,,,,,
case_029,5,37555,8510,4.413043478260869,16388,16388,0,round2_round1_structure_components_total_move_10_1_0_worksplit_11_0_4,2.437,,,,,,,
case_030,5,2808034,559921,5.015053909390789,8736768,7463936,1272832,round1_structure_components_pipe_memory_order,0.437,,,,,,,
case_031,5,1414369,304971,4.63771637303219,7528704,6143232,1385472,round4_round3_round2_round1_structure_components_pipe_split_0_1_move_12_3_0_move_10_1_0_worksplit_77_3_18,8.859,,,,,,,
case_032,5,41443,10025,4.133965087281796,12404,12404,0,depth_islands_16,2.61,,,,,,,
case_033,5,1774196,353755,5.01532416502947,7854240,6548128,1306112,round3_round1_polish_seed_reference_a_affinity_64_bundle_5_placement_merge_14_19_boundary_8081_6,0.187,,,,,,,
case_034,5,842996,159947,5.2704708434668985,3479552,3479552,0,round4_round3_round2_round1_structure_components_pipe_placement_worksplit_138_3_32_boundary_2651_155_boundary_2659_155,0.218,,,,,,,
case_035,5,169571,41673,4.069085499004151,756810,756810,0,fork_separators_3,8.875,,,,,,,
case_036,5,931510,187182,4.976493466252097,4608,,,a_selected,0.172,,,,,,,
case_037,5,210001,43800,4.794543378995434,1925120,1925120,0,round1_seed_reference_a_affinity_64_bundle_5_split_0_1,0.078,,,,,,,
case_038,5,1364555,274469,4.971617924064284,9742848,8567808,1175040,round1_seed_reference_a_affinity_64_bundle_5_split_1_2,0.266,,,,,,,
case_039,5,1435262,335425,4.27893567861668,11079680,,,local1_fixed_48_move_3_4_0,6.125,,,,,,,
case_040,5,253454,99865,2.5379662544434987,2131694,1672940,458754,depth_islands_8,7.406,,,,,,,
case_041,5,6003957,1195827,5.020757183104245,28809216,18683904,10125312,round1_structure_affinity_64_bundle_0_memory_order,0.719,,,,,,,
case_042,5,1686740,347330,4.856303803299456,10274872,7374904,2899968,round4_round3_round2_round1_structure_affinity_64_bundle_0_tensorlocal_1000005220_0_boundary_4780_2_tensorlocal_1000005222_2_tensorlocal_1000005208_1,0.25,,,,,,,
case_043,5,677656,155978,4.344561412506892,4904632,4904632,0,fork_separators_3,14.547,,,,,,,
case_044,5,154407,73856,2.090649371750433,157376,157376,0,round5_round4_round3_round2_round1_polish_seed_reference_local1_adaptive_critical_25_move_42_1_0_placement_splitmove_55_56_1_0_splitmove_0_57_2_0_move_42_3_0_splitmove_7_58_4_0_boundary_672_56,2.5,,,,,,,
case_045,5,125614,26164,4.801024308209754,0,0,0,round1_seed_reference_a_affinity_64_bundle_5_split_2_1,0.11,,,,,,,
case_046,5,276455,91339,3.0266917745979263,3216768,3216768,0,round6_round4_round3_round2_round1_structure_chains_8_tensorlocal_1000000055_0_tensorlocal_1000000043_1_tensorlocal_1000000053_3_boundary_62_32_tensorlocal_1000000059_2,2.828,,,,,,,
case_047,5,326508,97905,3.334947142638272,2187352,2187352,0,fork_separators_3,27.219,,,,,,,
case_048,5,222220,99538,2.2325142156764253,1176024,1176024,0,round4_round3_round1_polish_seed_reference_a_chains_8_placement_merge_1200_1205_merge_227_229_placement,3.282,,,,,,,
case_049,5,196276,51126,3.8390642725814654,784036,784036,0,fork_spread_0.25,10.609,,,,,,,
case_050,5,149690,38325,3.9058056099151988,725536,725536,0,current_a,10.328,,,,,,,
case_051,5,607628,169451,3.5858625797428165,328912,328912,0,round2_round1_structure_affinity_64_bundle_0_memory_order_boundary_62_2,1.985,,,,,,,
case_052,5,180301,37386,4.8226876370834,328704,328704,0,round1_seed_reference_a_affinity_64_bundle_5_split_0_1,0.094,,,,,,,
case_053,5,1472686,423976,3.473512651659528,11465848,8128024,3337824,fork_separators_3,19.14,,,,,,,
case_054,5,815051,207790,3.9224746137927715,2691224,2691224,0,fork_separators_3,30.937,,,,,,,
case_055,5,118835,23813,4.990341410154118,198656,198656,0,round3_round2_round1_structure_components_pipe_swap_0_0_move_13_1_0_move_9_1_0,0.125,,,,,,,
case_056,5,277285,68423,4.052511582362656,1191952,1191952,0,fork_separators_3,13.031,,,,,,,
case_057,5,59726,14028,4.257627601938979,0,0,0,round2_round1_structure_components_total_tensorlocal_1831_2_tensorlocal_3_4,2.782,,,,,,,
case_058,5,4539717,935251,4.854009244577124,32198656,18518016,13680640,round1_structure_components_total_move_0_1_0,0.703,,,,,,,
case_059,5,829473,150598,5.507861990199073,4417536,4417536,0,round4_round3_round2_round1_structure_components_total_worksplit_63_4_12_boundary_3072_63_worksplit_60_4_13_boundary_2944_65,0.171,,,,,,,
case_060,5,888789,177085,5.01899652709151,3602816,3594624,8192,round2_round1_structure_components_total_critical_order_move_14_4_0,0.25,,,,,,,
case_061,5,77191,19261,4.007632002492082,211548,211548,0,depth_islands_8,2.39,,,,,,,
case_062,5,2854809,617509,4.6231050883468905,5586432,5395968,190464,seed_memory_order,32.89,,,,,,,
case_063,5,1070397,228869,4.676898138236283,2036736,2036736,0,current_a,12.281,,,,,,,
case_064,5,19116,7096,2.69391206313416,91026,91026,0,fork_spread_0.25,1.422,,,,,,,
case_065,5,53068,10888,4.8739897134459955,55872,55872,0,round1_seed_reference_a_affinity_64_bundle_5_split_0_2,0.078,,,,,,,
case_066,5,359070,93865,3.825387524636446,2245486,2245486,0,fork_separators_3,9.344,,,,,,,
case_067,5,63834834,12503907,5.105191041488072,114722304,114722304,0,polish_seed_reference_local1_fixed_1_move_4_1_0_placement,0.484,,,,,,,
case_068,5,362095,112010,3.2327024372823856,3178588,3178588,0,current_a,8.89,,,,,,,
case_069,5,25144,10111,2.4867965582039364,287250,287250,0,current_a,3.078,,,,,,,
case_070,5,117300,26271,4.464999429028206,449024,449024,0,round1_seed_reference_a_affinity_64_bundle_5_split_0_1,3.032,,,,,,,
case_071,5,18919,8487,2.2291740308707433,202000,202000,0,current_a,1.11,,,,,,,
case_072,5,23897828,4717309,5.0659874093471515,113566384,39838384,73728000,round5_round4_round3_round2_round1_polish_seed_reference_a_affinity_64_bundle_0_memory_order_worksplit_475_4_96_worksplit_476_1_96_worksplit_477_0_95_worksplit_475_1_0_worksplit_478_1_98,1.203,,,,,,,
case_073,5,10081626,1795381,5.61531285003016,21319168,21319168,0,depth_islands_2,14.188,,,,,,,
case_074,5,1682239,340184,4.94508560073372,8613888,7438336,1175552,round2_round1_structure_components_pipe_placement_swap_0_0,0.203,,,,,,,
case_075,5,1441809,341239,4.225217516169019,5983768,5983768,0,fork_separators_3,12.797,,,,,,,
case_076,5,6185113,1240011,4.987950106894213,40553472,16297984,24255488,fork_separators_3,1.094,,,,,,,
case_077,5,495320,113524,4.363130263204257,223872,223872,0,round6_round4_round3_round2_round1_seed_reference_a_affinity_64_bundle_5_split_0_2_split_5_2_split_6_1_split_7_1_worksplit_8_1_1,10.437,,,,,,,
case_078,5,2296143,482490,4.7589442268233535,12326400,12326400,0,round5_round4_round3_round2_round1_structure_chains_8_split_10_1_boundary_66_32_merge_168_173_boundary_171_376_boundary_170_376,0.109,,,,,,,
case_079,5,31052251,6004186,5.171766997224936,41480192,24158208,17321984,round3_round2_round1_polish_seed_reference_a_affinity_64_bundle_0_memory_order_worksplit_235_3_57_worksplit_286_4_57_boundary_16399_288,0.766,,,,,,,
case_080,5,292138,111314,2.6244497547478303,4190208,4190208,0,round1_seed_reference_a_affinity_64_bundle_4_move_0_4_0,1.187,,,,,,,
case_081,5,151795,30943,4.905632937982743,0,0,0,round1_seed_reference_a_affinity_64_bundle_5_split_0_1,0.172,,,,,,,
case_082,5,721041,198995,3.6234126485590092,6334646,6334646,0,depth_islands_2,12.296,,,,,,,
case_083,5,1057993,209091,5.059964321754642,8922496,8922496,0,depth_islands_8,10.954,,,,,,,
case_084,5,2507412,255133,9.827862330627555,18432,18432,0,round2_round1_seed_reference_local1_fixed_1_move_7_2_1720_move_15_3_1720_memory_order,0.516,,,,,,,
case_085,5,3187899,776271,4.106683104225199,10045208,10045208,0,fork_spread_0.0,36.031,,,,,,,
case_086,5,118403,45009,2.630651647448288,1634904,1634904,0,fork_separators_3,4.547,,,,,,,
case_087,5,3974071,833349,4.768795546643723,12487680,5184000,7303680,current_a,54.14,,,,,,,
case_088,5,243623,77631,3.138217979930698,2236376,2236376,0,current_a,8.078,,,,,,,
case_089,5,693092,133044,5.209494603289137,2506240,2506240,0,round3_round2_round1_structure_chains_8_move_41_0_0_boundary_187_1_swap_0_0,0.296,,,,,,,
case_090,5,1178363,246364,4.783016187429982,8839008,8839008,0,polish_seed_reference_local1_fixed_1_move_217_1_0_critical_order,0.156,,,,,,,
case_091,5,9186769,1855009,4.95241209072301,62597632,25913344,36684288,seed_memory_order,64.859,,,,,,,
case_092,5,4815554,826466,5.826681315383815,13818240,12575104,1243136,depth_islands_16,37.922,,,,,,,
case_093,5,74205,15876,4.674036281179139,32768,,,fixed_16,0.422,,,,,,,
case_094,5,94892,21573,4.3986464562184215,424800,424800,0,current_a,1.266,,,,,,,
case_095,5,2084853,420749,4.955099120853525,0,,,local1_fixed_1_swap_0_15,0.093,,,,,,,
case_096,5,84194,25244,3.335208366344478,1112956,1112956,0,depth_islands_4,2.688,,,,,,,
case_097,5,11491509,2102348,5.466035594487687,21311488,17039360,4272128,current_a,24.578,,,,,,,
case_098,5,177430,45749,3.8783361384948303,393432,393432,0,current_a,2.14,,,,,,,
case_099,5,1622999,331265,4.89939776312016,10131248,8451888,1679360,depth_islands_8,16.313,,,,,,,
case_100,5,151223,37131,4.072688589049581,724700,724700,0,current_a,1.531,,,,,,,
