case,cores,singlecore_makespan,makespan,speedup,added_copy_bytes,partition_added_copy_bytes,spill_added_copy_bytes,selected_source,total_seconds,paired_no_l2_makespan,paired_with_l2_makespan,paired_no_l2_added_copy_bytes,paired_with_l2_added_copy_bytes,paired_l2_speedup,paired_cache_hit_rate,cache_hit_rate
case_006,2,82837,37874,2.1871732586998998,16432,16432,0,round1_paired_b_plan_boundary_111_25,0.125,37929,37929,52,52,1.0,0.0,0.0
case_006,3,82837,26567,3.1180411789061617,483800,483800,0,round5_round1_structure_affinity_64_bundle_0_merge_22_24_boundary_85_80,0.156,26858,26585,408416,408416,1.0102689486552567,0.27174309721752443,0.43899251769306574
case_006,4,82837,20901,3.963303191234869,561912,561912,0,round5_round2_round1_structure_affinity_4096_bundle_4_boundary_986_47_merge_0_5_boundary_1016_45,0.157,22960,22876,530932,530932,1.003671970624235,0.4287860985369723,0.36237450694021184
case_007,5,1012562,203834,4.967581463347626,110592,110592,0,b_candidate_round1_seed_reference_a_affinity_64_bundle_5_split_0_2,0.406,203834,203834,110592,110592,1.0,0.0,0.0
case_007,2,1012562,506786,1.9980070483399304,41472,,,local1_b_candidate_local1_fixed_2_move_28_1_0_merge_28_7,0.438,506786,506786,41472,41472,1.0,0.0016778523489932886,0.0016778523489932886
case_007,3,1012562,338094,2.994912657426633,55296,55296,0,b_candidate_round1_seed_reference_a_affinity_64_bundle_3_split_0_2,0.406,338094,338094,55296,55296,1.0,0.0,0.0
case_007,4,1012562,254398,3.980227831979811,82944,82944,0,b_candidate_round1_seed_reference_a_affinity_64_bundle_4_split_0_2,0.422,254398,254398,82944,82944,1.0,0.0,0.0
case_008,5,487605,54300,8.979834254143647,0,0,0,round2_round1_b_candidate_round1_polish_seed_reference_local1_fixed_1_swap_0_15_memory_order_merge_0_40_merge_0_80_memory_order,0.203,54403,54403,0,0,1.0,0.0,0.0
case_008,2,487605,127691,3.8186324799711806,0,0,0,round2_round1_b_candidate_round2_round1_fixed_1_memory_order_merge_0_16_merge_0_32_memory_order,0.156,127794,127794,0,0,1.0,0.0,0.0
case_008,3,487605,86312,5.6493303364537955,0,0,0,round2_round1_b_candidate_round2_round1_fixed_1_memory_order_merge_0_24_merge_0_48_memory_order,0.172,86415,86415,0,0,1.0,0.0,0.0
case_008,4,487605,65777,7.413001505085364,0,0,0,round2_round1_b_candidate_round2_round1_fixed_1_memory_order_merge_0_32_merge_0_64_memory_order,0.203,65880,65880,0,0,1.0,0.0,0.0
case_009,5,153261,73316,2.090416825795188,933680,933680,0,round3_round2_round1_b_candidate_round2_round1_polish_seed_reference_local1_fixed_4_split_1358_1_placement_boundary_5689_1349_split_1348_1_merge_1350_1351_merge_1350_1352_merge_1350_1353,0.578,73549,73390,933680,933680,1.0021665076985966,0.21505311352543857,0.21508333459254447
case_009,2,153261,91197,1.6805487022599428,18882,18882,0,round3_round2_round1_paired_b_plan_split_5_2_split_5_1_worksplit_6_1_1,0.5,91447,91447,0,0,1.0,0.0,3.963252720772993e-06
case_009,3,153261,91447,1.6759543779456954,0,0,0,round2_round1_b_candidate_round4_round3_round2_round1_seed_reference_a_affinity_64_bundle_2_split_0_1_split_2_1_splitmove_1_4_2_0_tensorlocal_1000005295_2_split_3_1_split_5_1,0.532,91857,91857,0,0,1.0,0.0,0.0
case_009,4,153261,78942,1.9414380177852093,893106,893106,0,round3_round2_round1_paired_b_plan_placement_boundary_5680_1349_boundary_5697_1351,0.594,80048,79822,781462,781462,1.0028312996417028,0.18829743164871582,0.19637081765566933
case_010,5,86969,18418,4.7219567814094905,347112,347112,0,round1_b_candidate_round5_round4_round1_structure_affinity_64_bundle_0_merge_1_8_tensorlocal_123_3_move_28_1_0_swap_0_1,0.172,18797,18797,347112,347112,1.0,0.33596667113458745,0.338767783920409
case_010,2,86969,38433,2.262873051804439,559884,559884,0,round2_round1_paired_b_plan_merge_0_1_boundary_443_114,0.14,38677,38677,560076,560076,1.0,0.136355782468383,0.13637402516319283
case_010,3,86969,27981,3.108144812551374,742896,742896,0,round4_round3_round2_round1_b_candidate_round5_round4_round3_round2_round1_structure_chains_32_merge_0_5_tensorlocal_552_0_tensorlocal_809_2_merge_0_8_merge_0_11_move_13_1_0_swap_0_0_merge_0_17_tensorlocal_608_0,0.156,28679,28206,777900,777900,1.0167694816705666,0.22920668087028326,0.24394708828098013
case_010,4,86969,23422,3.71313295192554,249560,249560,0,b_candidate_round2_round1_structure_affinity_64_bundle_0_tensorlocal_117_1_merge_0_7,0.172,23446,23422,249560,249560,1.0010246776534881,0.2919282695227543,0.2919282695227543
case_011,5,184697,46673,3.957255800998436,1232896,1232896,0,round5_round4_round3_round2_round1_paired_b_plan_boundary_189_0_split_1_1_boundary_192_4_worksplit_6_2_1_boundary_273_2,0.156,46742,46742,1044480,1044480,1.0,0.27370030581039756,0.31971830985915495
case_011,2,184697,92646,1.9935777043801135,180224,,,b_candidate_local1_fixed_2_merge_0_1,0.14,92646,92646,180224,180224,1.0,0.0,0.0
case_011,3,184697,68569,2.6935933147632314,923648,923648,0,round2_round1_paired_b_plan_merge_129_215_boundary_437_129,0.156,68577,68569,931840,931840,1.0001166707987574,0.4739803094233474,0.47531734837799716
case_011,4,184697,46880,3.9397824232081913,540672,,,b_candidate_local1_fixed_2_merge_0_1,0.187,46880,46880,540672,540672,1.0,0.0,0.0
case_012,5,59088,11971,4.935928493860162,49536,49536,0,b_candidate_round2_round1_structure_components_pipe_move_13_4_0_merge_13_4,0.187,11971,11971,49536,49536,1.0,0.06980091148956584,0.06980091148956584
case_012,2,59088,25878,2.283329469047067,442344,442344,0,round5_round4_round3_round2_round1_b_candidate_round6_round5_round4_round3_round2_round1_structure_affinity_4096_bundle_0_tensorlocal_1763_0_tensorlocal_1769_0_tensorlocal_1766_0_tensorlocal_150_1_merge_3_5_boundary_157_32_tensorlocal_152_1_merge_3_7_boundary_171_33_tensorlocal_194_1_tensorlocal_222_1,0.172,25938,25938,466920,466920,1.0,0.05840581038601107,0.06219673335563
case_012,3,59088,19782,2.986957840461025,20160,20160,0,round1_polish_b_candidate_round2_round1_structure_affinity_64_bundle_0_merge_0_14_swap_0_0_memory_order_swap_0_1,0.172,20301,20301,20160,20160,1.0,0.03883741591572534,0.03997969285442315
case_012,4,59088,14401,4.103048399416707,27520,27520,0,round3_round2_round1_paired_b_plan_boundary_1207_40_merge_0_50_tensorlocal_1325_2,0.203,14403,14403,28736,28736,1.0,0.017989880692110688,0.02779864763335838
case_013,5,263949,53698,4.915434466833029,45056,45056,0,round5_round1_b_candidate_round2_round1_seed_reference_fixed_4_worksplit_490_1_0_boundary_2954_492_split_0_1_worksplit_482_3_49,0.281,53862,53756,40960,40960,1.0019718729072105,0.009940357852882704,0.009930486593843098
case_013,2,263949,132198,1.9966187083011846,8192,,,b_candidate_fixed_4,0.234,132198,132198,8192,8192,1.0,0.0,0.0
case_013,3,263949,88351,2.98750438591527,16384,,,b_candidate_fixed_4,0.25,88351,88351,16384,16384,1.0,0.0,0.0
case_013,4,263949,66515,3.968262797865143,36864,36864,0,round5_round4_round3_b_candidate_round1_seed_reference_fixed_4_merge_0_1_worksplit_488_2_0_worksplit_490_3_61_boundary_2954_493,0.281,66982,66982,24576,24576,1.0,0.0,0.007976071784646061
case_014,5,17698626,3548627,4.987457402539066,81025320,39319392,41705928,polish_b_candidate_round1_polish_seed_reference_a_affinity_64_bundle_0_memory_order_merge_0_5_memory_order,3.015,3638039,3580487,81859368,81859368,1.016073791079258,0.29419618012695253,0.27456954795937755
case_014,2,17698626,8794920,2.0123691858481942,61106616,9930072,51176544,round2_round1_b_candidate_round4_round1_structure_affinity_64_bundle_0_memory_order_worksplit_1337_0_668_swap_0_0_boundary_29536_1340,3.047,8798249,8795978,61106616,61106616,1.0002581861846402,0.16354093492722102,0.16331398229944907
case_014,3,17698626,5913278,2.993031276391876,82269864,19786416,62483448,paired_b_plan,16.468,5923140,5913278,82269864,82269864,1.0016677720885099,0.2524145879881282,0.2524145879881282
case_014,4,17698626,4481880,3.9489290208573187,91819416,29559816,62259600,polish_b_candidate_round2_round1_seed_reference_a_affinity_64_bundle_4_swap_3_0_merge_17_6_cache_order,2.593,4506715,4494413,90011544,90011544,1.0027371761340136,0.30150744595968837,0.18902168871617728
case_015,5,177362,37813,4.690503266072515,334656,334656,0,round1_b_candidate_round4_round3_round2_round1_structure_components_pipe_move_10_4_0_move_12_0_0_worksplit_38_4_4_boundary_509_46_boundary_505_46,0.203,40026,39378,331776,331776,1.016455889075118,0.08419266306984209,0.11144955689145852
case_015,2,177362,82798,2.142104881760429,112704,112704,0,round3_round1_paired_b_plan_merge_1_2_boundary_424_47,0.157,83528,82798,115008,115008,1.0088166380830454,0.07785107291919462,0.07794111445994815
case_015,3,177362,60075,2.9523429047024554,540620,475080,65540,round5_round4_round3_round2_round1_paired_b_plan_placement_boundary_836_7_boundary_840_7_boundary_844_7_boundary_848_7,0.172,60127,60127,540640,540640,1.0,0.31025887537631314,0.31026105263157894
case_015,4,177362,46826,3.787682056976893,689272,689272,0,round3_round2_round1_polish_b_candidate_round4_round3_round2_round1_structure_affinity_64_bundle_3_merge_0_21_boundary_834_9_merge_0_27_swap_3_0_placement_boundary_836_10_boundary_838_10_boundary_840_9,0.204,49245,46880,870836,870836,1.05044795221843,0.37457808671870546,0.3024480701794523
case_016,5,7715523,2086605,3.697644259454952,477636,477636,0,round5_round4_round1_paired_b_plan_merge_0_10_boundary_52_16_tensorlocal_1000000075_4,1.734,2088414,2086616,412104,412104,1.0008616822644896,0.49635872924928004,0.4767318093941654
case_016,2,7715523,4025704,1.9165649039273627,404188,404188,0,b_candidate_round5_round4_round3_round2_round1_seed_reference_fixed_1_tensorlocal_1000000035_0_tensorlocal_1000000047_1_merge_0_1_tensorlocal_1000000063_1_merge_0_2,2.063,4026536,4025704,404188,404188,1.0002066719262022,0.4965362575418162,0.4965362575418162
case_016,3,7715523,2876681,2.682091966401558,12192,12192,0,b_candidate_round1_seed_reference_a_affinity_64_bundle_3_split_0_2,1.578,2876681,2876681,12192,12192,1.0,0.001522618904515767,0.001522618904515767
case_016,4,7715523,2240364,3.4438702817934943,605676,605676,0,round1_structure_chains_8_merge_0_4,1.734,2241788,2241788,14628,14628,1.0,0.0030359773300377,0.5964281317421587
case_017,5,162810,31011,5.250072554899874,338688,338688,0,round2_round1_paired_b_plan_split_2_1_split_3_1,0.234,32855,32855,338688,338688,1.0,0.050098076689791556,0.047461335811381476
case_017,2,162810,75841,2.146728023100961,170652,170652,0,round3_round2_round1_b_candidate_round5_round4_round3_round2_round1_polish_seed_reference_local1_fixed_16_move_71_0_22_memory_order_boundary_232_6_boundary_230_6_boundary_260_6_merge_69_70_boundary_2785_40_boundary_230_5_merge_66_69_worksplit_79_1_61,0.187,76070,76070,166796,166796,1.0,0.010703649146731335,0.01067056552714774
case_017,3,162810,47823,3.404428831315476,230020,230020,0,round5_round1_polish_b_candidate_round4_round3_round2_round1_seed_reference_a_affinity_64_bundle_3_split_1_1_split_0_1_split_2_1_worksplit_4_1_2_placement_split_5_1_worksplit_4_1_0,0.203,48683,48683,175104,175104,1.0,0.0719099098591708,0.1745620137878692
case_017,4,162810,37890,4.296912114014252,264192,264192,0,paired_b_plan,0.219,37980,37890,264192,264192,1.002375296912114,0.0488070421015927,0.0488070421015927
case_018,5,1004367,200516,5.008912007021883,5181456,4706320,475136,round1_b_candidate_round3_round2_round1_seed_reference_a_affinity_64_bundle_5_split_5_2_split_3_1_merge_9_10_swap_2_0,0.328,200560,200560,5181456,5181456,1.0,0.5132059962999945,0.5138106572676528
case_018,2,1004367,499934,2.008999187892802,2696208,1299472,1396736,round2_round1_polish_b_candidate_round2_round1_seed_reference_a_affinity_64_bundle_2_split_1_1_split_10_1_cache_order_split_11_1_split_12_1,0.281,504549,504341,2860044,2860044,1.0004124193749864,0.4033199185584464,0.40406230181255637
case_018,3,1004367,335297,2.9954547759150842,3958792,2541576,1417216,round5_round2_round1_b_candidate_round5_round2_round1_polish_seed_reference_a_affinity_64_bundle_3_memory_order_split_2_1_split_1_1_swap_1_0_boundary_6302_8_boundary_6084_8_boundary_6306_10,0.297,336162,335491,3909648,3909648,1.002000053652706,0.5105126678795501,0.5141800192945171
case_018,4,1004367,249101,4.031966953163576,4463624,3779592,684032,round2_round1_polish_b_candidate_round3_round2_round1_seed_reference_a_affinity_64_bundle_4_split_2_2_swap_1_0_merge_4_9_memory_order_placement_split_1_1,0.328,252089,251815,4770832,4770832,1.0010881003911603,0.5238860587198549,0.5544734102167901
case_019,5,81144,18617,4.358596981253693,606336,606336,0,round1_polish_b_candidate_round3_round2_round1_structure_affinity_4096_bundle_5_swap_0_67_boundary_129_150_merge_54_59_placement_boundary_127_90,0.172,21356,19718,658560,658560,1.0830713054062278,0.2378694005502748,0.3137452499422645
case_019,2,81144,35593,2.2797741128873654,328992,328992,0,round4_round3_round2_round1_b_candidate_round5_round4_round3_round2_round1_structure_affinity_4096_bundle_0_tensorlocal_719_1_move_54_0_0_tensorlocal_697_1_tensorlocal_741_1_merge_115_117_tensorlocal_763_1_swap_0_100_boundary_148_199_tensorlocal_145_0,0.141,36463,36441,355104,355104,1.0006037155950716,0.15557508400103387,0.14960434946439144
case_019,3,81144,26109,3.1078938297138916,664440,664440,0,round6_round3_round2_round1_paired_b_plan_swap_0_102_swap_0_101_swap_0_100_boundary_131_27,0.14,26462,26239,670584,670584,1.008498799496932,0.22476347182229536,0.22595318832189232
case_019,4,81144,21277,3.813695539784744,570976,570976,0,round4_round1_b_candidate_round6_round3_round2_round1_structure_affinity_4096_bundle_4_merge_54_58_tensorlocal_741_2_tensorlocal_763_3_merge_54_61_critical_order_boundary_146_133,0.187,22652,21595,577120,577120,1.0489465153970827,0.2710650357774473,0.2697565731210883
case_020,5,532746,107491,4.956191681164005,28672,28672,0,polish_b_candidate_round1_structure_components_total_split_0_1_placement,0.625,107650,107650,0,0,1.0,0.0,0.0
case_020,2,532746,266580,1.9984469952734638,0,,,b_candidate_local1_fixed_4_split_0_1,0.625,266580,266580,0,0,1.0,0.0,0.0
case_020,3,532746,177950,2.993796010115201,0,0,0,b_candidate_round1_polish_seed_reference_a_affinity_64_bundle_3_memory_order_merge_1_0,0.61,177950,177950,0,0,1.0,0.0,0.0
case_020,4,532746,133704,3.984518039849219,0,0,0,b_candidate_round1_seed_reference_a_affinity_64_bundle_4_split_0_2,0.625,133704,133704,0,0,1.0,0.0,0.0
case_021,5,6567937,1241101,5.292024581399902,9420800,9420800,0,b_candidate_round2_round1_structure_components_total_memory_order_merge_25_30,0.422,1241101,1241101,9420800,9420800,1.0,0.0,0.0
case_021,2,6567937,3185988,2.061507136875594,3469312,1536000,1933312,b_candidate_round3_round2_round1_structure_affinity_64_bundle_2_split_0_1_split_1_1_split_2_2,0.375,3187652,3185988,3469312,3469312,1.0005222869640438,0.25738396624472576,0.25738396624472576
case_021,3,6567937,2106100,3.118530459142491,4956160,4956160,0,round4_round3_round2_round1_paired_b_plan_boundary_476_0_boundary_454_80_boundary_457_80_boundary_482_0,0.406,2106334,2106100,5054464,5054464,1.0001111058354304,0.4756649688737974,0.4806267806267806
case_021,4,6567937,1550324,4.236493145948847,4608000,4608000,0,b_candidate_round1_structure_components_total_merge_0_4,0.422,1550324,1550324,4608000,4608000,1.0,0.0,0.0
case_022,5,56780,11656,4.871310912834591,20736,20736,0,round1_b_candidate_round1_seed_reference_components_total_merge_1_8_swap_1_1,0.219,11828,11828,20736,20736,1.0,0.08851098704092608,0.08851098704092608
case_022,2,56780,27755,2.0457575211673573,27664,27664,0,round5_round4_round3_round2_round1_paired_b_plan_tensorlocal_1897_1_boundary_1885_46_tensorlocal_2486_1_worksplit_86_0_24_tensorlocal_1931_1,0.187,28162,28162,48140,48140,1.0,0.025527459469341287,0.026661575046432105
case_022,3,56780,19090,2.9743321110529073,13824,13824,0,b_candidate_round2_round1_structure_components_total_swap_0_0_merge_0_8,0.203,19090,19090,13824,13824,1.0,0.060801182245210326,0.060801182245210326
case_022,4,56780,14654,3.874709976798144,13824,13824,0,b_candidate_round1_structure_components_total_merge_1_6,0.219,14654,14654,13824,13824,1.0,0.060801182245210326,0.060801182245210326
case_023,5,122614,23635,5.187814681616247,270912,270912,0,round3_round2_round1_b_candidate_round4_round3_round2_round1_seed_reference_a_affinity_64_bundle_5_split_0_2_split_5_1_split_4_1_split_7_1_split_8_1_split_3_1_split_10_1,0.188,24171,24171,270912,270912,1.0,0.20996434214520152,0.20996434214520152
case_023,2,122614,52245,2.3469040099531058,822416,822416,0,b_candidate_round1_polish_seed_reference_local1_fixed_1_move_904_1_249_critical_order_merge_487_515,0.172,52880,52245,822416,822416,1.0121542731361852,0.1442616768331455,0.1442616768331455
case_023,3,122614,40290,3.0432861752295857,196608,196608,0,paired_b_plan,0.172,40339,40290,196608,196608,1.0012161826756019,0.23378624768125822,0.23378624768125822
case_023,4,122614,28910,4.241231407817364,281280,281280,0,round2_round1_b_candidate_round4_round3_round2_round1_seed_reference_a_affinity_64_bundle_4_split_3_2_split_0_2_split_5_1_swap_2_0_split_2_2_split_1_2,0.188,29824,29824,281280,281280,1.0,0.22141397424105608,0.39317754213714806
case_024,5,2555343,693489,3.684763565103412,464988,464988,0,round5_round4_round1_paired_b_plan_merge_0_10_boundary_52_16_tensorlocal_1000000075_4,0.593,695298,693500,399456,399456,1.0025926459985581,0.49878412061523497,0.4789096189065544
case_024,2,2555343,1333924,1.9156586132343372,396844,396844,0,b_candidate_round5_round4_round3_round2_round1_seed_reference_fixed_1_tensorlocal_1000000035_0_tensorlocal_1000000047_1_merge_0_1_tensorlocal_1000000063_1_merge_0_2,0.719,1334756,1333924,396844,396844,1.0006237236904052,0.498849343986522,0.498849343986522
case_024,3,2555343,953369,2.680329442220169,4032,4032,0,b_candidate_round1_seed_reference_a_affinity_64_bundle_3_split_0_2,0.594,953369,953369,4032,4032,1.0,0.0005060319002509918,0.0005060319002509918
case_024,4,2555343,743612,3.436392903826189,4836,4836,0,b_candidate_round2_round1_structure_affinity_64_bundle_0_tensorlocal_1000000031_1_merge_0_4,0.609,743612,743612,4836,4836,1.0,0.0010110354519581228,0.0010110354519581228
case_025,5,4863026,970378,5.011475940303676,165888,165888,0,round4_round3_round2_round1_b_candidate_round2_round1_polish_seed_reference_fixed_4_memory_order_splitmove_3_4666_2_0_merge_0_35_splitmove_0_4667_3_0_boundary_23_4666_splitmove_0_4668_2_0_boundary_9_4668,1.703,970612,970612,124416,124416,1.0,0.0003621876131836291,0.016570605187319884
case_025,2,4863026,2430220,2.0010641011924846,27648,27648,0,b_candidate_round1_polish_seed_reference_local1_fixed_1_move_1_0_0_memory_order_merge_112_126,2.141,2430220,2430220,27648,27648,1.0,0.0,0.0
case_025,3,4863026,1618394,3.0048467802030903,55296,55296,0,b_candidate_round1_polish_seed_reference_fixed_4_memory_order_merge_0_21,1.703,1618394,1618394,55296,55296,1.0,0.0,0.0
case_025,4,4863026,1208790,4.023052804870987,116736,116736,0,round2_round1_b_candidate_round2_round1_polish_seed_reference_fixed_4_memory_order_splitmove_3_4666_3_0_swap_0_0_splitmove_10_4667_3_0_boundary_23_4666,1.766,1209222,1209222,96768,96768,1.0,0.0003645643456069996,0.0007272727272727272
case_026,5,99203,23006,4.312049030687647,461440,461440,0,round4_round3_round2_round1_paired_b_plan_placement_merge_65_78_boundary_714_5_boundary_718_8,0.156,24692,23963,412296,412296,1.0304219004298294,0.4300601282469586,0.4595452431116097
case_026,2,99203,42969,2.3087109311364005,346132,346132,0,round5_round2_round1_b_candidate_round3_round2_round1_structure_affinity_4096_bundle_2_merge_11_14_boundary_223_61_boundary_254_13_placement_boundary_265_62_boundary_334_32,0.141,43440,43437,375700,375700,1.0000690655432005,0.2370670487672316,0.23864014437375866
case_026,3,99203,33161,2.991556346310425,590336,590336,0,paired_b_plan,0.156,33510,33161,590336,590336,1.0105244112059346,0.38752087999230556,0.38752087999230556
case_026,4,99203,28398,3.4933093879850694,513820,513820,0,round5_round1_structure_affinity_4096_bundle_4_split_22_1_boundary_223_81,0.156,28864,28520,465512,465512,1.012061711079944,0.43610067295540805,0.2419765773866872
case_027,5,2363952,487545,4.848684736793527,5267456,5267456,0,round4_round3_round2_round1_b_candidate_round4_round3_round2_round1_structure_components_total_splitmove_0_16_1_0_swap_1_0_worksplit_11_3_3_merge_10_15_critical_order_boundary_1372_11_boundary_1374_11_boundary_1376_11,0.218,487545,487545,5341184,5341184,1.0,0.3894035900405327,0.33963911525029106
case_027,2,2363952,1117809,2.1148085227440467,2506752,1105920,1400832,b_candidate_round2_round1_polish_seed_reference_fixed_2_placement_swap_0_0_merge_0_356,0.204,1117733,1117809,2506752,2506752,0.9999320098514147,0.3025568181818182,0.3025568181818182
case_027,3,2363952,793160,2.980422613344092,26050560,26050560,0,b_candidate_round1_structure_chains_8_merge_12_15,0.234,793160,793160,26050560,26050560,1.0,0.20710784313725492,0.20710784313725492
case_027,4,2363952,559196,4.227412213249022,1843200,1843200,0,paired_b_plan,0.25,559196,559196,1843200,1843200,1.0,0.0,0.0
case_028,5,43836040,8290909,5.2872417246408085,99858432,97572864,2285568,round4_round3_round2_round1_paired_b_plan_placement_tensorlocal_1000000506_2_boundary_61_306_boundary_63_459,1.906,8330567,8318613,95330304,95330304,1.0014370184067944,0.12312787723785167,0.12838387683180533
case_028,2,43836040,20482873,2.140131416134836,80007216,57340464,22666752,round2_round1_b_candidate_round3_round2_round1_structure_chains_8_move_154_1_1_boundary_57_153_merge_156_158_merge_152_156_boundary_61_306,1.922,20498027,20483228,80007216,80007216,1.0007224935444745,0.04270833228978933,0.04270833228978933
case_028,3,43836040,13637654,3.21433877116988,44497584,18447024,26050560,round3_round2_round1_polish_b_candidate_round4_round3_round2_round1_structure_chains_8_move_154_0_0_boundary_186_154_tensorlocal_1000000121_1_move_153_1_0_cache_order_swap_0_0_boundary_66_612_boundary_65_612,1.922,13656037,13652694,44423856,44423856,1.0002448600986735,0.1537049638425582,0.1526681882582932
