case,cores,status,singlecore_makespan,makespan,speedup,added_copy_bytes,v1_makespan,gain_over_v1,selected_source,generation_seconds,total_seconds,paired_no_l2_makespan,paired_with_l2_makespan,paired_no_l2_added_copy_bytes,paired_with_l2_added_copy_bytes,paired_l2_speedup,paired_cache_hit_rate,cache_hit_rate
case_057,2,ok,59726,58996,1.0123737202522205,196608,59323,1.005542748660926,paired_b_plan,0.22,0.625,58996,58996,196608,196608,1.0,0.0,0.0
case_057,3,ok,59726,45687,1.3072865366515638,778388,52578,1.1508306520454397,paired_b_plan,0.246,0.645,45955,45687,778388,778388,1.0058660012695078,0.30596830287328153,0.30596830287328153
case_057,4,ok,59726,41504,1.4390420200462606,1612692,56205,1.3542068234387048,v2_critical_24,0.248,0.666,45893,44839,839876,839876,1.0235063226209327,0.29141663373045,0.23974308108067643
case_057,5,ok,59726,41504,1.4390420200462606,1614740,56205,1.3542068234387048,v2_critical_24,0.253,0.671,45962,44908,839876,839876,1.023470205753986,0.29141663373045,0.24090686893722746
case_058,2,ok,4539717,2222484,2.042632027947108,29851648,3993481,1.7968547805068562,paired_b_plan,10.223,57.701,2222484,2222484,29851648,29851648,1.0,0.0,0.0
case_058,3,ok,4539717,2222484,2.042632027947108,29851648,3193730,1.437009220313847,paired_b_plan,10.341,54.343,2222484,2222484,29851648,29851648,1.0,0.0,0.0
case_058,4,ok,4539717,2222484,2.042632027947108,29851648,3010191,1.3544263985702485,paired_b_plan,10.317,53.301,2222484,2222484,29851648,29851648,1.0,0.0,0.0
case_058,5,ok,4539717,2222484,2.042632027947108,29851648,2742889,1.234154666580277,paired_b_plan,10.943,53.626,2222484,2222484,29851648,29851648,1.0,0.0,0.0
case_059,2,ok,829473,410916,2.018595041322314,2072576,687824,1.6738798197198455,paired_b_plan,0.757,2.78,421538,410916,2072576,2072576,1.0258495653612905,0.42857142857142855,0.42857142857142855
case_059,3,ok,829473,410916,2.018595041322314,2072576,585728,1.4254202805439555,paired_b_plan,0.766,2.654,421538,410916,2072576,2072576,1.0258495653612905,0.42857142857142855,0.42857142857142855
case_059,4,ok,829473,363886,2.2794858829413607,10418176,429397,1.1800316582666,paired_b_plan,1.137,3.046,364954,363886,10418176,10418176,1.0029349851327063,0.12693123295970918,0.12693123295970918
case_059,5,ok,829473,315092,2.6324787681058233,13725696,370602,1.1761707691721783,paired_b_plan,1.269,3.556,316312,315092,13725696,13725696,1.0038718850367512,0.08042125418860699,0.08042125418860699
case_060,2,ok,888789,734765,1.209623485059849,23780388,758491,1.0322905963131068,paired_b_plan,3.353,10.861,734932,734765,23780388,23780388,1.0002272835532449,0.05567141920442284,0.05567141920442284
case_060,3,ok,888789,602026,1.476329925950042,21530772,656778,1.0909462382023367,paired_b_plan,3.178,10.577,613298,602026,21530772,21530772,1.0187234438379738,0.13148408126826325,0.13148408126826325
case_060,4,ok,888789,542706,1.6376988645786117,26966280,596569,1.0992489487862673,v2_critical_122,3.28,10.868,561614,548649,25567944,25567944,1.0236307730443326,0.08786638384088424,0.0900365792140586
case_060,5,ok,888789,503978,1.7635472183309588,26527542,595935,1.182462329704868,paired_b_plan,3.281,10.417,528035,503978,26527542,26527542,1.0477342264940137,0.10168765671910218,0.10168765671910218
case_061,2,ok,77191,70449,1.0957004357762352,224000,74101,1.0518389189342645,paired_b_plan,0.313,0.819,70449,70449,224000,224000,1.0,0.019322621355119588,0.019322621355119588
case_061,3,ok,77191,59890,1.2888796126231423,358400,65547,1.0944565035899148,paired_b_plan,0.318,0.829,59890,59890,358400,358400,1.0,0.0261995862648669,0.0261995862648669
case_061,4,ok,77191,48799,1.5818152011311708,611868,63583,1.302957027807947,paired_b_plan,0.322,0.848,49633,48799,611868,611868,1.01709051414988,0.10962943995479198,0.10962943995479198
case_061,5,ok,77191,53226,1.4502498778792319,1149836,62840,1.1806260098448127,paired_b_plan,0.393,0.999,53756,53226,1149836,1149836,1.009957539548341,0.1578395514489793,0.1578395514489793
case_062,2,ok,2854809,1578661,1.8083736787061946,11053056,2194025,1.3898012302831324,paired_b_plan,18.076,84.3,1578661,1578661,11053056,11053056,1.0,0.0,0.0
case_062,3,ok,2854809,1077503,2.6494673332696057,10527744,1707889,1.5850433827098394,paired_b_plan,15.313,73.105,1077503,1077503,10527744,10527744,1.0,0.0,0.0
case_062,4,ok,2854809,843519,3.3844039079143444,10546176,1633946,1.9370589162781158,paired_b_plan,13.528,64.072,843519,843519,10546176,10546176,1.0,0.0,0.0
case_062,5,ok,2854809,699939,4.078653996991166,10285056,1632991,2.33304759414749,paired_b_plan,12.7,60.31,699939,699939,10285056,10285056,1.0,0.0,0.0
case_063,2,ok,1070397,573727,1.8656904764809743,3572736,880115,1.534030993835047,paired_b_plan,3.448,19.129,573727,573727,3572736,3572736,1.0,0.0,0.0
case_063,3,ok,1070397,401409,2.666599403600816,3102720,595197,1.4827694446312862,paired_b_plan,2.965,17.865,401409,401409,3102720,3102720,1.0,0.0,0.0
case_063,4,ok,1070397,303778,3.5236159300541843,3667968,562876,1.8529189078866803,paired_b_plan,3.047,17.548,303778,303778,3667968,3667968,1.0,0.0,0.0
case_063,5,ok,1070397,257523,4.1565102922845725,3486720,500991,1.9454223506249928,paired_b_plan,2.796,16.174,257523,257523,3486720,3486720,1.0,0.0,0.0
case_064,2,ok,19116,17014,1.1235453156224287,14502,18371,1.07975784647937,paired_b_plan,0.187,0.465,17014,17014,14502,14502,1.0,0.0008859460971742982,0.0008859460971742982
case_064,3,ok,19116,17014,1.1235453156224287,14502,17411,1.0233337251675092,paired_b_plan,0.191,0.463,17014,17014,14502,14502,1.0,0.0008859460971742982,0.0008859460971742982
case_064,4,ok,19116,17014,1.1235453156224287,14502,17824,1.0476078523568826,paired_b_plan,0.191,0.467,17014,17014,14502,14502,1.0,0.0008859460971742982,0.0008859460971742982
case_064,5,ok,19116,17014,1.1235453156224287,14502,17824,1.0476078523568826,paired_b_plan,0.191,0.473,17014,17014,14502,14502,1.0,0.0008859460971742982,0.0008859460971742982
case_065,2,ok,53068,32040,1.6563046192259676,202752,46930,1.4647315855181025,paired_b_plan,0.184,0.455,32040,32040,202752,202752,1.0,0.022716068858083725,0.022716068858083725
case_065,3,ok,53068,32053,1.655632858078807,234584,35475,1.106760677627679,paired_b_plan,0.197,0.484,32053,32053,234584,234584,1.0,0.07901161772970583,0.07901161772970583
case_065,4,ok,53068,31385,1.690871435399076,199168,35475,1.1303170304285486,paired_b_plan,0.198,0.489,31395,31385,199168,199168,1.00031862354628,0.011473875022409912,0.011473875022409912
case_065,5,ok,53068,31385,1.690871435399076,199168,35475,1.1303170304285486,paired_b_plan,0.196,0.491,31395,31385,199168,199168,1.00031862354628,0.011473875022409912,0.011473875022409912
case_066,2,ok,359070,346874,1.0351597410010551,0,347704,1.002392799690954,paired_b_plan,2.214,7.349,346874,346874,0,0,1.0,0.0,0.0
case_066,3,ok,359070,347287,1.033928710259814,0,350658,1.0097066691238084,paired_b_plan,2.447,7.667,347287,347287,0,0,1.0,0.0,0.0
case_066,4,ok,359070,347287,1.033928710259814,0,354946,1.0220538056420194,paired_b_plan,2.362,7.612,347287,347287,0,0,1.0,0.0,0.0
case_066,5,ok,359070,338501,1.0607649608125234,0,349927,1.0337547008723755,paired_b_plan,2.452,7.776,338501,338501,0,0,1.0,0.0,0.0
case_067,2,ok,63834834,36346838,1.756269252362475,264024576,61566746,1.693868005794617,paired_b_plan,4.402,17.537,36346838,36346838,264024576,264024576,1.0,0.0,0.0
case_067,3,ok,63834834,30367451,2.1020807442811056,263599744,61651937,2.030197957675144,paired_b_plan,4.298,17.394,30367451,30367451,263599744,263599744,1.0,0.0,0.0
case_067,4,ok,63834834,30367451,2.1020807442811056,263599744,61300102,2.0186120329954593,paired_b_plan,4.555,18.269,30367451,30367451,263599744,263599744,1.0,0.0,0.0
case_067,5,ok,63834834,30367451,2.1020807442811056,263599744,61215138,2.0158141689271187,paired_b_plan,4.297,18.421,30367451,30367451,263599744,263599744,1.0,0.0,0.0
case_068,2,ok,362095,349140,1.0371054591281434,4,352367,1.00924271066048,paired_b_plan,1.983,6.515,349140,349140,4,4,1.0,0.0,0.0
case_068,3,ok,362095,349122,1.03715893011612,288740,349122,1.0,v1_l2,2.127,6.704,349140,349140,4,4,1.0,0.0,0.011998268632191863
case_068,4,ok,362095,349140,1.0371054591281434,4,355320,1.0177006358480838,paired_b_plan,2.14,6.847,349140,349140,4,4,1.0,0.0,0.0
case_068,5,ok,362095,335742,1.0784918181222487,54782,336379,1.001897290181151,paired_b_plan,2.164,7.018,335742,335742,54782,54782,1.0,0.015494598009589196,0.015494598009589196
case_069,2,ok,25144,21536,1.1675334323922735,74116,21602,1.0030646359583952,paired_b_plan,0.233,0.56,21536,21536,74116,74116,1.0,0.07830795693444607,0.07830795693444607
case_069,3,ok,25144,21536,1.1675334323922735,74116,22638,1.0511701337295691,paired_b_plan,0.225,0.554,21536,21536,74116,74116,1.0,0.07830795693444607,0.07830795693444607
case_069,4,ok,25144,21536,1.1675334323922735,74116,22255,1.0333859583952452,paired_b_plan,0.226,0.559,21536,21536,74116,74116,1.0,0.07830795693444607,0.07830795693444607
case_069,5,ok,25144,21536,1.1675334323922735,74116,22057,1.0241920505200595,paired_b_plan,0.23,0.575,21536,21536,74116,74116,1.0,0.07830795693444607,0.07830795693444607
case_070,2,ok,117300,103858,1.1294267172485508,0,112793,1.0860309268424195,paired_b_plan,0.313,0.782,103858,103858,0,0,1.0,0.0,0.0
case_070,3,ok,117300,99003,1.1848125814369261,225340,114983,1.1614092502247406,paired_b_plan,0.32,0.809,99003,99003,225340,225340,1.0,0.08790454116233153,0.08790454116233153
case_070,4,ok,117300,56043,2.0930357047267276,319640,112695,2.010866655960602,paired_b_plan,0.31,0.806,56213,56043,319640,319640,1.003033385079314,0.10297433102692112,0.10297433102692112
case_070,5,ok,117300,54623,2.147447046116105,483596,107264,1.9637149186240228,paired_b_plan,0.302,0.834,55031,54623,483596,483596,1.007469381029969,0.12206668710193795,0.12206668710193795
case_071,2,ok,18919,15926,1.1879316840386789,0,17171,1.0781740550043952,paired_b_plan,0.155,0.371,15926,15926,0,0,1.0,0.0,0.0
case_071,3,ok,18919,16512,1.1457727713178294,0,16512,1.0,paired_b_plan,0.161,0.384,16512,16512,0,0,1.0,0.0,0.0
case_071,4,ok,18919,16512,1.1457727713178294,0,16512,1.0,paired_b_plan,0.16,0.384,16512,16512,0,0,1.0,0.0,0.0
case_071,5,ok,18919,16512,1.1457727713178294,0,16512,1.0,paired_b_plan,0.162,0.398,16512,16512,0,0,1.0,0.0,0.0
case_072,2,ok,23897828,12360096,1.9334662125601614,95972710,21479637,1.7378212110973896,paired_b_plan,30.826,119.835,12364390,12360096,95972710,95972710,1.0003474083049193,0.1738975787809957,0.1738975787809957
case_072,3,ok,23897828,9242902,2.585532985203132,96521618,19905302,2.1535770908314293,paired_b_plan,26.692,105.692,9245041,9242902,96521618,96521618,1.0002314208243255,0.027439659653107976,0.027439659653107976
case_072,4,ok,23897828,6256039,3.8199614804191597,98472668,19820008,3.1681400963133384,paired_b_plan,24.58,104.562,6286092,6256039,98472668,98472668,1.004803838339243,0.2411342424815332,0.2411342424815332
case_072,5,ok,23897828,6249815,3.8237656634636386,100060690,19821649,3.171557718108456,paired_b_plan,23.241,100.864,6313259,6249815,100060690,100060690,1.0101513404796783,0.23310790758382283,0.23310790758382283
case_073,2,ok,10081626,6629353,1.5207556453850022,141121024,8904699,1.343222935933567,paired_b_plan,1.626,5.492,6629353,6629353,141121024,141121024,1.0,0.0,0.0
case_073,3,ok,10081626,5146879,1.9587843428998428,140671616,8847397,1.718982902065504,paired_b_plan,1.656,6.399,5146879,5146879,140671616,140671616,1.0,0.0,0.0
case_073,4,ok,10081626,4973165,2.027205210364024,140222208,8696737,1.7487328492016654,paired_b_plan,1.576,6.151,4973165,4973165,140222208,140222208,1.0,0.0,0.0
case_073,5,ok,10081626,3517515,2.8661216796516857,139772800,8531589,2.425459166485431,paired_b_plan,1.48,6.117,3517515,3517515,139772800,139772800,1.0,0.0,0.0
case_074,2,ok,1682239,1073432,1.5671593542953814,7454888,1754022,1.6340317784452112,paired_b_plan,1.33,4.794,1080307,1073432,7454888,7454888,1.006404690748925,0.1479788970225278,0.1479788970225278
case_074,3,ok,1682239,1017326,1.653588918399805,7717072,1563244,1.5366205129919024,paired_b_plan,1.291,4.776,1039855,1017326,7717072,7717072,1.0221453103528269,0.18831191486887247,0.18831191486887247
case_074,4,ok,1682239,1036273,1.6233550425418783,7782620,1493951,1.4416577484890565,paired_b_plan,1.319,5.117,1041923,1036273,7782620,7782620,1.0054522312170635,0.13550372714429432,0.13550372714429432
case_074,5,ok,1682239,776769,2.1656876111173333,19071164,1241716,1.5985653392450008,paired_b_plan,1.845,5.98,777076,776769,19071164,19071164,1.0003952268949972,0.14160700364451767,0.14160700364451767
case_075,2,ok,1441809,1386799,1.0396668875590478,0,1432612,1.0330350685283158,paired_b_plan,3.25,10.987,1386799,1386799,0,0,1.0,0.0,0.0
case_075,3,ok,1441809,1386799,1.0396668875590478,0,1425720,1.0280653504941957,paired_b_plan,3.466,11.085,1386799,1386799,0,0,1.0,0.0,0.0
case_075,4,ok,1441809,1386799,1.0396668875590478,0,1408850,1.0159006460200792,paired_b_plan,3.409,11.153,1386799,1386799,0,0,1.0,0.0,0.0
case_075,5,ok,1441809,1386799,1.0396668875590478,0,1415233,1.020503331773386,paired_b_plan,3.64,11.442,1386799,1386799,0,0,1.0,0.0,0.0
case_076,2,ok,6185113,3372119,1.8341917945363138,26579788,5359117,1.5892431435545424,paired_b_plan,33.995,140.953,3375452,3372119,26579788,26579788,1.000988399282469,0.34080664298325825,0.34080664298325825
case_076,3,ok,6185113,2359601,2.621253762818375,27673736,4190325,1.7758616816995756,paired_b_plan,29.896,123.594,2373569,2359601,27673736,27673736,1.0059196448891148,0.33208924307539756,0.33208924307539756
case_076,4,ok,6185113,2166310,2.8551375380254904,28128424,3651030,1.6853682067663447,paired_b_plan,28.243,117.025,2177091,2166310,28128424,28128424,1.0049766653895333,0.36310798542296063,0.36310798542296063
case_076,5,ok,6185113,2174450,2.8444494009979535,28196312,3404239,1.565563245878268,paired_b_plan,26.561,113.084,2183470,2174450,28196312,28196312,1.004148175400676,0.36369175377617907,0.36369175377617907
case_077,2,ok,495320,328332,1.508594958761254,1914500,537184,1.6361000450763252,paired_b_plan,1.502,4.18,328332,328332,1914500,1914500,1.0,0.016884984754937524,0.016884984754937524
case_077,3,ok,495320,481963,1.027713745660974,79642,550169,1.1415170874112743,paired_b_plan,1.372,4.198,481963,481963,79642,79642,1.0,0.0027078283436460355,0.0027078283436460355
case_077,4,ok,495320,255368,1.9396322170358071,3069572,557029,2.1812795651765295,paired_b_plan,1.724,4.535,256034,255368,3069572,3069572,1.002608001002475,0.02726469147372681,0.02726469147372681
case_077,5,ok,495320,311182,1.5917373112840718,2614916,552610,1.7758417903349166,paired_b_plan,1.656,4.509,311295,311182,2614916,2614916,1.0003631315435983,0.018563206670745246,0.018563206670745246
case_078,2,ok,2296143,1260358,1.8218180866071385,12535344,2123739,1.6850283808251307,paired_b_plan,0.235,0.648,1260358,1260358,12535344,12535344,1.0,0.0,0.0
case_078,3,ok,2296143,938948,2.4454421331106726,12673800,2128521,2.2669210648513016,paired_b_plan,0.233,0.654,993959,938948,12673800,12673800,1.058587909021586,0.22457137066484797,0.22457137066484797
case_078,4,ok,2296143,690924,3.3232931552529656,13146912,2115777,3.0622427358146482,paired_b_plan,0.235,0.639,690924,690924,13146912,13146912,1.0,0.0,0.0
case_078,5,ok,2296143,578013,3.9724763975896735,13620024,2115777,3.6604315127860447,paired_b_plan,0.239,0.662,663941,578013,13620024,13620024,1.1486610162747204,0.34361391402732044,0.34361391402732044
case_079,2,ok,31052251,16706621,1.8586793224075653,36642816,22350536,1.3378250455313496,paired_b_plan,12.875,61.51,16708400,16706621,36642816,36642816,1.00010648472842,0.06589483839845635,0.06589483839845635
case_079,3,ok,31052251,13316146,2.331924792653971,36802560,16275395,1.2222301407629506,paired_b_plan,11.834,57.185,13316146,13316146,36802560,36802560,1.0,0.026239907727797,0.026239907727797
case_079,4,ok,31052251,13205934,2.3513862025964993,453439488,13999651,1.0601030567016312,paired_b_plan,20.783,63.354,13199130,13205934,453439488,453439488,0.9994847770706714,0.05485007026633481,0.05485007026633481
case_079,5,ok,31052251,11722350,2.648978319193677,453496832,11921053,1.0169507820530865,paired_b_plan,20.536,62.8,11783350,11722350,453496832,453496832,1.0052037347460194,0.04743526947827115,0.04743526947827115
case_080,2,ok,292138,187745,1.5560361128125915,5361664,201158,1.0714426482729233,paired_b_plan,0.392,1.078,188455,187745,5361664,5361664,1.003781725212389,0.26218097447795824,0.26218097447795824
case_080,3,ok,292138,143848,2.030879817585229,6774784,151342,1.0520966575830042,paired_b_plan,0.451,1.209,149443,143848,6774784,6774784,1.0388952227351094,0.31928480204342274,0.31928480204342274
case_080,4,ok,292138,117813,2.4796754178231604,7327744,123193,1.0456655886871569,paired_b_plan,0.465,1.248,156638,117813,7327744,7327744,1.3295476730072233,0.32415375788869766,0.32415375788869766
case_080,5,ok,292138,128993,2.264758552789686,8073216,140820,1.091687145814114,paired_b_plan,0.514,1.365,169703,128993,8073216,8073216,1.3155985208499685,0.32438356164383564,0.32438356164383564
case_081,2,ok,151795,94710,1.6027346637102735,0,166858,1.7617780593390349,paired_b_plan,1.154,4.109,94710,94710,0,0,1.0,0.0,0.0
case_081,3,ok,151795,57333,2.647602602340711,0,118169,2.0610991924371653,paired_b_plan,1.081,3.902,57333,57333,0,0,1.0,0.0,0.0
case_081,4,ok,151795,57333,2.647602602340711,0,120820,2.1073378333594963,paired_b_plan,1.118,3.99,57333,57333,0,0,1.0,0.0,0.0
case_081,5,ok,151795,57333,2.647602602340711,0,119415,2.082831876929517,paired_b_plan,1.095,4.052,57333,57333,0,0,1.0,0.0,0.0
case_082,2,ok,721041,681649,1.0577892727782188,0,749763,1.0999253281380887,paired_b_plan,1.372,3.604,681649,681649,0,0,1.0,0.0,0.0
case_082,3,ok,721041,681649,1.0577892727782188,0,768377,1.127232637325075,paired_b_plan,1.314,3.551,681649,681649,0,0,1.0,0.0,0.0
case_082,4,ok,721041,681649,1.0577892727782188,0,793184,1.1636252675497214,paired_b_plan,1.302,3.63,681649,681649,0,0,1.0,0.0,0.0
case_082,5,ok,721041,681649,1.0577892727782188,0,826477,1.2124671201747528,paired_b_plan,1.328,3.668,681649,681649,0,0,1.0,0.0,0.0
case_083,2,ok,1057993,535329,1.9763416515824848,14241216,873836,1.6323345083117111,paired_b_plan,1.153,3.556,644672,535329,14241216,14241216,1.2042538326898038,0.7076181170611782,0.7076181170611782
case_083,3,ok,1057993,518258,2.041440749588043,14643200,868210,1.6752466918021527,paired_b_plan,1.101,3.578,630917,518258,14643200,14643200,1.2173801465679257,0.6725592369662345,0.6725592369662345
case_083,4,ok,1057993,333151,3.1757161167158436,14977600,867660,2.604404609321299,paired_b_plan,1.027,3.407,450029,333151,14977600,14977600,1.3508259017682673,0.6425764561777388,0.6425764561777388
case_083,5,ok,1057993,333151,3.1757161167158436,14977600,860369,2.5825196382421183,paired_b_plan,1.051,3.505,450029,333151,14977600,14977600,1.3508259017682673,0.6425764561777388,0.6425764561777388
case_084,2,ok,2507412,1266692,1.9794961995496931,0,1788452,1.4119075513226578,paired_b_plan,4.696,20.542,1266692,1266692,0,0,1.0,0.0,0.0
case_084,3,ok,2507412,857068,2.9255694997363104,0,1664015,1.9415203927809694,paired_b_plan,4.681,18.889,857068,857068,0,0,1.0,0.0,0.0
case_084,4,ok,2507412,633788,3.9562314212323364,0,1392489,2.1970895630715632,paired_b_plan,4.698,19.82,633788,633788,0,0,1.0,0.0,0.0
case_084,5,ok,2507412,522096,4.802588029787625,0,1338355,2.5634270325763846,paired_b_plan,4.66,18.628,522096,522096,0,0,1.0,0.0,0.0
case_085,2,ok,3187899,3052200,1.0444594063298605,203398,3401886,1.1145685079614704,paired_b_plan,10.602,41.354,3052200,3052200,203398,203398,1.0,7.623564323539518e-05,7.623564323539518e-05
case_085,3,ok,3187899,3052200,1.0444594063298605,203398,3401886,1.1145685079614704,paired_b_plan,10.811,42.603,3052200,3052200,203398,203398,1.0,7.623564323539518e-05,7.623564323539518e-05
case_085,4,ok,3187899,3052200,1.0444594063298605,203398,3401886,1.1145685079614704,paired_b_plan,10.833,42.782,3052200,3052200,203398,203398,1.0,7.623564323539518e-05,7.623564323539518e-05
case_085,5,ok,3187899,3052200,1.0444594063298605,203398,3441348,1.1274975427560447,paired_b_plan,10.722,42.112,3052200,3052200,203398,203398,1.0,7.623564323539518e-05,7.623564323539518e-05
case_086,2,ok,118403,112571,1.0518073038349132,0,114580,1.0178465146440914,paired_b_plan,1.8,5.594,112571,112571,0,0,1.0,0.0,0.0
case_086,3,ok,118403,110029,1.0761072080996827,30724,110029,1.0,paired_b_plan,1.978,5.922,110029,110029,30724,30724,1.0,1.1887426075069096e-05,1.1887426075069096e-05
case_086,4,ok,118403,112571,1.0518073038349132,0,117711,1.0456600723099199,paired_b_plan,2.118,6.145,112571,112571,0,0,1.0,0.0,0.0
case_086,5,ok,118403,112571,1.0518073038349132,0,115066,1.0221637899636673,paired_b_plan,2.125,6.087,112571,112571,0,0,1.0,0.0,0.0
case_087,2,ok,3974071,2517783,1.5784009185859147,34507688,4009566,1.5924986386833178,paired_b_plan,31.088,99.221,2517783,2517783,34507688,34507688,1.0,8.535101715367672e-07,8.535101715367672e-07
case_087,3,ok,3974071,2518279,1.578090036886302,34862504,4009566,1.5921849802980528,paired_b_plan,30.705,98.692,2518279,2518279,34862504,34862504,1.0,0.013130255533902997,0.013130255533902997
case_087,4,ok,3974071,2464736,1.612371872687379,35296616,4009566,1.6267730093608403,paired_b_plan,24.047,88.474,2465824,2464736,35296616,35296616,1.0004414265868637,0.04821905791949932,0.04821905791949932
case_087,5,ok,3974071,2382754,1.667847792932044,35766632,4009566,1.6827444209515543,paired_b_plan,24.401,91.02,2383187,2382754,35766632,35766632,1.000181722494223,0.04001970726433464,0.04001970726433464
case_088,2,ok,243623,216864,1.1233906964733658,170772,236930,1.0925280360041316,paired_b_plan,0.922,2.628,216864,216864,170772,170772,1.0,0.0021375300834669507,0.0021375300834669507
case_088,3,ok,243623,205371,1.186258040327018,169984,227416,1.107342321944189,paired_b_plan,0.986,2.617,205371,205371,169984,169984,1.0,0.01696851441609109,0.01696851441609109
case_088,4,ok,243623,201896,1.206675714229108,285440,231997,1.1490916115227643,paired_b_plan,0.982,2.602,201896,201896,285440,285440,1.0,0.008195794652924304,0.008195794652924304
case_088,5,ok,243623,215746,1.1292121290777117,231998,237305,1.0999276927498076,paired_b_plan,0.849,2.518,215746,215746,231998,231998,1.0,0.005622522948025546,0.005622522948025546
case_089,2,ok,693092,346832,1.998350786547954,238720,679120,1.958066153065461,paired_b_plan,1.337,4.752,346832,346832,238720,238720,1.0,0.0,0.0
case_089,3,ok,693092,243614,2.8450417463692563,477440,667964,2.741894964985592,paired_b_plan,1.355,4.662,243614,243614,477440,477440,1.0,0.0,0.0
case_089,4,ok,693092,178160,3.8902784014369107,716160,659400,3.701167489896722,paired_b_plan,1.285,4.606,178160,178160,716160,716160,1.0,0.0,0.0
case_089,5,ok,693092,147432,4.701096098540344,954880,654900,4.442047859352108,paired_b_plan,1.289,4.37,147432,147432,954880,954880,1.0,0.0,0.0
case_090,2,ok,1178363,763401,1.5435701551347194,21498480,901716,1.1811826287888016,paired_b_plan,0.434,1.214,769224,763401,21498480,21498480,1.0076277081114644,0.020732303907339482,0.020732303907339482
case_090,3,ok,1178363,653823,1.8022660567156554,21438504,901199,1.3783531628590613,paired_b_plan,0.411,1.188,657430,653823,21438504,21438504,1.0055167835943366,0.003916644212731127,0.003916644212731127
case_090,4,ok,1178363,604430,1.9495441986665123,21392136,889446,1.4715450920702149,paired_b_plan,0.399,1.155,608275,604430,21392136,21392136,1.0063613652532137,0.004547569285022748,0.004547569285022748
case_090,5,ok,1178363,509924,2.3108600497329013,21724704,893441,1.7521061962174755,paired_b_plan,0.397,1.167,542638,509924,21724704,21724704,1.064154658341243,0.08141171039161765,0.08141171039161765
case_091,2,ok,9186769,4667562,1.9682157408942826,40225296,6937594,1.4863421203617648,paired_b_plan,33.541,156.831,4684571,4667562,40225296,40225296,1.003644086570248,0.361913066394522,0.361913066394522
case_091,3,ok,9186769,3793947,2.421427869182147,41210452,5232434,1.3791531616018884,paired_b_plan,29.765,138.552,3798040,3793947,41210452,41210452,1.0010788237157768,0.29785459878646325,0.29785459878646325
case_091,4,ok,9186769,2371582,3.8736881119860076,41774808,4467690,1.883843780227713,paired_b_plan,24.373,120.583,2384682,2371582,41774808,41774808,1.0055237390062837,0.3522673994053801,0.3522673994053801
case_091,5,ok,9186769,2344467,3.918489362400921,42311316,4059687,1.7316033878915762,paired_b_plan,25.975,124.487,2349753,2344467,42311316,42311316,1.0022546702512767,0.33963312165559395,0.33963312165559395
case_092,2,ok,4815554,2560236,1.8809023855613312,66188960,4168636,1.6282233356612437,paired_b_plan,11.229,45.403,3035001,2560236,66188960,66188960,1.1854379830609365,0.7598816777126268,0.7598816777126268
case_092,3,ok,4815554,2215515,2.173559646402755,66639392,4168636,1.8815652342683304,paired_b_plan,9.44,43.072,2673240,2215515,66639392,66639392,1.2065998199064325,0.6940074011270502,0.6940074011270502
case_092,4,ok,4815554,1743791,2.761543097768024,67078464,4168636,2.3905594191046977,paired_b_plan,9.199,44.181,2205995,1743791,67078464,67078464,1.2650569936420133,0.6643280197252687,0.6643280197252687
case_092,5,ok,4815554,1414923,3.4034035774384894,67366048,4172092,2.948635367436956,paired_b_plan,8.967,43.805,1842267,1414923,67366048,67366048,1.3020263293479575,0.5969532447863363,0.5969532447863363
case_093,2,ok,74205,38899,1.907632586955963,8192,46070,1.1843492120620067,paired_b_plan,0.143,0.439,38899,38899,8192,8192,1.0,0.0,0.0
case_093,3,ok,74205,26140,2.838752869166029,16384,32177,1.2309487375669472,paired_b_plan,0.141,0.461,26140,26140,16384,16384,1.0,0.0,0.0
case_093,4,ok,74205,21923,3.384801350180176,24576,35385,1.6140582949413858,paired_b_plan,0.143,0.467,21923,21923,24576,24576,1.0,0.0,0.0
case_093,5,ok,74205,17950,4.133983286908078,32768,37100,2.066852367688022,paired_b_plan,0.142,0.483,17950,17950,32768,32768,1.0,0.0,0.0
case_094,2,ok,94892,54828,1.7307215291456919,693248,70117,1.2788538702852557,paired_b_plan,0.169,0.408,54828,54828,693248,693248,1.0,0.04766087454649608,0.04766087454649608
case_094,3,ok,94892,57244,1.6576759136328698,410628,69257,1.209856054783034,paired_b_plan,0.157,0.406,57364,57244,410628,410628,1.0020962895674657,0.057329065043568134,0.057329065043568134
case_094,4,ok,94892,55455,1.7111531872689567,824836,69257,1.248886484537012,paired_b_plan,0.177,0.432,55520,55455,824836,824836,1.0011721215399874,0.09258410131552605,0.09258410131552605
case_094,5,ok,94892,55455,1.7111531872689567,824836,69257,1.248886484537012,paired_b_plan,0.18,0.439,55520,55455,824836,824836,1.0011721215399874,0.09258410131552605,0.09258410131552605
case_095,2,ok,2084853,1047299,1.9906951119021405,0,2449932,2.339286106450975,paired_b_plan,1.596,7.506,1047299,1047299,0,0,1.0,0.0,0.0
case_095,3,ok,2084853,704593,2.958946512383745,0,2174524,3.0862128916977603,paired_b_plan,1.484,6.86,704593,704593,0,0,1.0,0.0,0.0
case_095,4,ok,2084853,524525,3.974744769076784,0,2107932,4.018744578428102,paired_b_plan,1.426,6.579,524525,524525,0,0,1.0,0.0,0.0
