case,cores,singlecore_makespan,makespan,speedup,added_copy_bytes,partition_added_copy_bytes,spill_added_copy_bytes,selected_source,total_seconds,paired_no_l2_makespan,paired_with_l2_makespan,paired_no_l2_added_copy_bytes,paired_with_l2_added_copy_bytes,paired_l2_speedup,paired_cache_hit_rate,cache_hit_rate
case_064,4,19116,10213,1.8717321061392342,128562,128562,0,b_candidate_round2_round1_seed_reference_local1_fixed_2_swap_0_0_boundary_76_12_merge_122_123,0.172,10214,10213,128562,128562,1.0000979144227944,0.3550978943479867,0.3550978943479867
