case,cores,singlecore_makespan,makespan,speedup,added_copy_bytes,partition_added_copy_bytes,spill_added_copy_bytes,selected_source,total_seconds,paired_no_l2_makespan,paired_with_l2_makespan,paired_no_l2_added_copy_bytes,paired_with_l2_added_copy_bytes,paired_l2_speedup,paired_cache_hit_rate,cache_hit_rate
case_014,2,17698626,8798249,2.011607764226723,61106616,9939288,51167328,round4_round1_structure_affinity_64_bundle_0_memory_order_worksplit_1335_0_668,1.438,,,,,,,
case_014,3,17698626,5923140,2.9880478935159394,82269864,19786416,62483448,round2_round1_seed_reference_a_affinity_64_bundle_3_swap_2_0_split_8_1,1.109,,,,,,,
case_014,4,17698626,4506715,3.9271677929489663,90011544,29559816,60451728,round1_seed_reference_a_affinity_64_bundle_4_swap_3_0,1.234,,,,,,,
case_015,5,177362,40026,4.431169739669215,331776,331776,0,round4_round3_round2_round1_structure_components_pipe_move_10_4_0_move_12_0_0_worksplit_38_4_4_tensorlocal_508_4,0.094,,,,,,,
case_015,2,177362,83528,2.123383775500431,115008,115008,0,round3_round2_round1_structure_components_pipe_merge_0_4_split_0_1_worksplit_40_1_24,0.078,,,,,,,
case_015,3,177362,60127,2.949789611987959,540640,475100,65540,round6_round4_round3_round2_round1_structure_affinity_64_bundle_2_swap_2_0_boundary_834_7_swap_2_0_boundary_838_7_boundary_842_7,0.078,,,,,,,
case_015,4,177362,49245,3.6016245304091785,870836,870836,0,round3_round2_round1_structure_affinity_64_bundle_3_merge_0_21_boundary_834_9_merge_0_27,0.093,,,,,,,
case_016,5,7715523,2088414,3.6944413320347405,412104,412104,0,round5_round2_round1_structure_chains_8_merge_0_5_tensorlocal_1000000035_2_tensorlocal_1000000039_2,0.828,,,,,,,
case_016,2,7715523,4026536,1.9161688856128445,404188,404188,0,round4_round3_round2_round1_seed_reference_fixed_1_tensorlocal_1000000035_0_tensorlocal_1000000047_1_merge_0_1_tensorlocal_1000000063_1,0.953,,,,,,,
case_016,3,7715523,2876681,2.682091966401558,12192,12192,0,round1_seed_reference_a_affinity_64_bundle_3_split_0_1,0.766,,,,,,,
case_016,4,7715523,2241788,3.4416827104079424,14628,14628,0,round1_structure_affinity_64_bundle_0_tensorlocal_1000000031_1,0.797,,,,,,,
case_017,5,162810,32855,4.955410135443616,338688,338688,0,round3_round2_round1_seed_reference_a_affinity_64_bundle_5_split_0_1_split_4_1_split_1_1,0.109,,,,,,,
case_017,2,162810,76070,2.140265544892862,166796,166796,0,round6_round5_round4_round3_round2_round1_polish_seed_reference_local1_fixed_16_move_71_0_22_memory_order_boundary_232_6_boundary_230_6_boundary_260_6_merge_69_70_boundary_2785_40_boundary_2793_43,0.094,,,,,,,
case_017,3,162810,48683,3.344288560688536,175104,175104,0,round3_round2_round1_seed_reference_a_affinity_64_bundle_3_split_1_1_split_0_1_split_2_1,0.094,,,,,,,
case_017,4,162810,37980,4.286729857819905,264192,264192,0,round5_round2_round1_structure_components_pipe_tensorlocal_308_1_move_11_0_0_worksplit_42_1_17,0.109,,,,,,,
case_018,5,1004367,200560,5.007813123254886,5181456,4706320,475136,round2_round1_seed_reference_a_affinity_64_bundle_5_split_5_2_split_3_1,0.156,,,,,,,
case_018,2,1004367,504549,1.9906233091335035,2860044,1315852,1544192,round3_round2_round1_seed_reference_a_affinity_64_bundle_2_split_1_1_split_10_1_boundary_6304_8,0.125,,,,,,,
case_018,3,1004367,336162,2.9877469791350597,3909648,2492432,1417216,round2_round1_polish_seed_reference_a_affinity_64_bundle_3_memory_order_split_2_1_split_1_1,0.14,,,,,,,
case_018,4,1004367,252089,3.9841762234766294,4770832,3779600,991232,round2_round1_seed_reference_a_affinity_64_bundle_4_split_2_2_swap_1_0,0.156,,,,,,,
case_019,5,81144,21356,3.7995879378160704,658560,658560,0,round2_round1_structure_affinity_4096_bundle_5_swap_0_67_boundary_129_150,0.078,,,,,,,
case_019,2,81144,36463,2.225379151468612,355104,355104,0,round4_round3_round2_round1_structure_affinity_4096_bundle_0_tensorlocal_719_1_move_54_0_0_tensorlocal_697_1_tensorlocal_741_1,0.062,,,,,,,
case_019,3,81144,26462,3.0664348877635854,670584,670584,0,round5_round4_round3_round2_round1_polish_seed_reference_local1_fixed_2_move_26_1_0_placement_move_297_2_0_boundary_508_98_swap_0_103_worksplit_313_0_119_boundary_648_118,0.062,,,,,,,
case_019,4,81144,22652,3.582200247218789,577120,577120,0,round3_round2_round1_structure_affinity_4096_bundle_4_merge_54_58_tensorlocal_741_2_tensorlocal_763_3,0.078,,,,,,,
case_020,5,532746,107650,4.948871342313051,0,0,0,round1_seed_reference_a_affinity_64_bundle_5_split_1_1,0.297,,,,,,,
case_020,2,532746,266580,1.9984469952734638,0,,,fixed_4,0.297,,,,,,,
case_020,3,532746,177950,2.993796010115201,0,0,0,polish_seed_reference_a_affinity_64_bundle_3_memory_order,0.297,,,,,,,
case_020,4,532746,133704,3.984518039849219,0,0,0,round1_seed_reference_a_affinity_64_bundle_4_split_0_1,0.297,,,,,,,
case_021,5,6567937,1241101,5.292024581399902,9420800,9420800,0,round1_structure_components_total_memory_order,0.203,,,,,,,
case_021,2,6567937,3187652,2.0604310006236566,3469312,1536000,1933312,round2_round1_structure_affinity_64_bundle_2_split_0_1_split_1_1,0.203,,,,,,,
case_021,3,6567937,2106334,3.118184010702956,5054464,5054464,0,round6_round4_round3_round2_round1_structure_components_total_memory_order_splitmove_0_80_2_0_merge_21_42_boundary_453_80_boundary_456_80,0.204,,,,,,,
case_021,4,6567937,1550324,4.236493145948847,4608000,4608000,0,round1_seed_reference_a_affinity_64_bundle_4_split_0_2,0.204,,,,,,,
case_022,5,56780,11828,4.800473452823808,20736,20736,0,round1_seed_reference_components_total_merge_0_12,0.11,,,,,,,
